original_concept_id,original_code,original_name,original_vocab,snomed_concept_id,snomed_concept_code,snomed_concept_name,snomed_vocab,mapping_relationship,frequency
3006407,9811-1,Chromogranin A [Mass/volume] in Serum or Plasma,LOINC,4006180,121754007,Chromogranin A measurement,SNOMED,Is a,3424
3028305,26528-0,Cortisol [Mass/volume] in Serum or Plasma --1 hour post dose corticotropin,LOINC,4265057,62037009,Cortisol measurement,SNOMED,Is a,3413
36203321,85477-8,Influenza virus A RNA [Presence] in Upper respiratory specimen by NAA with probe detection,LOINC,37172337,50661000237100,Influenza A virus RNA nucleic acid amplification qualitative result,SNOMED,Subsumes,3324
3011461,4090-7,Vancomycin [Mass/volume] in Serum or Plasma --peak,LOINC,4286674,68939003,Vancomycin measurement,SNOMED,Subsumes,3312
3011402,19554-5,Methamphetamine [Presence] in Urine by Screen method,LOINC,4198724,313579004,Urine methamphetamine measurement,SNOMED,Subsumes,3299
3006006,19312-8,Tricyclic antidepressants [Presence] in Urine by Screen method,LOINC,4231790,438322002,Measurement of tricyclic antidepressant in urine,SNOMED,Is a,3299
35226096,OMOP5031564,Metastasis to central nervous system,Cancer Modifier,37175048,1251457009,Metastatic neuroblastoma to central nervous system,SNOMED,Maps to,3293
3017612,5156-5,Epstein Barr virus nuclear IgG Ab [Presence] in Serum by Immunoassay,LOINC,37173353,59121000237109,EBNA (Epstein-Barr nuclear antigen) IgG antibody in serum qualitative result,SNOMED,Subsumes,3273
3023939,17792-3,Sjogrens syndrome-A extractable nuclear Ab [Units/volume] in Serum,LOINC,4241825,59260005,Antibody to SS-A measurement,SNOMED,Is a,3193
3045156,32771-8,Carbon dioxide [Partial pressure] adjusted to patient's actual temperature in Arterial blood,LOINC,1075460,1304152003,Partial pressure of carbon dioxide in arterial blood,SNOMED,Subsumes,3183
3022803,19255-9,Oxygen [Partial pressure] adjusted to patient's actual temperature in Arterial blood,LOINC,37175121,25231000237103,PO2 (partial pressure of oxygen) in arterial blood,SNOMED,Is a,3183
3015864,17851-7,Herpes simplex virus 2 IgG Ab [Presence] in Serum,LOINC,37173625,63161000237108,Herpes simplex type 2 IgG antibody in serum qualitative result,SNOMED,Subsumes,3177
37021252,92141-1,Influenza virus B RNA [Presence] in Respiratory system specimen by NAA with probe detection,LOINC,37172472,52041000237109,Influenza B virus RNA nucleic acid amplification qualitative result,SNOMED,Subsumes,3143
37020635,92142-9,Influenza virus A RNA [Presence] in Respiratory system specimen by NAA with probe detection,LOINC,37172337,50661000237100,Influenza A virus RNA nucleic acid amplification qualitative result,SNOMED,Is a,3140
3023150,6969-0,Myeloperoxidase Ab [Units/volume] in Serum,LOINC,4036693,118092009,Measurement of myeloperoxidase antibody,SNOMED,Is a,3112
36768862,OMOP4998538,Metastasis to brain,Cancer Modifier,37175047,1251456000,Metastatic neuroblastoma to brain,SNOMED,Maps to,3046
3022844,5194-6,Hepatitis B virus surface Ab [Units/volume] in Serum by Radioimmunoassay (RIA),LOINC,4278658,65911000,Hepatitis B surface antibody measurement,SNOMED,Is a,3042
706181,94507-1,"SARS-CoV-2 (COVID-19) IgG Ab [Presence] in Serum, Plasma or Blood by Rapid immunoassay",LOINC,37310258,1240461000000109,Measurement of SARS-CoV-2 antibody,SNOMED,Subsumes,3023
40771495,68961-2,"HIV 1 Ab [Presence] in Serum, Plasma or Blood by Rapid immunoassay",LOINC,4103067,28804003,Measurement of Human immunodeficiency virus 1 antibody,SNOMED,Is a,3017
3022338,2923-1,Retinol [Mass/volume] in Serum or Plasma,LOINC,4297178,76609004,Vitamin A measurement,SNOMED,Subsumes,3001
3026147,26530-6,Cortisol [Mass/volume] in Serum or Plasma --30 minutes post dose corticotropin,LOINC,4265057,62037009,Cortisol measurement,SNOMED,Is a,2972
3051669,46267-1,Proteinase 3 Ab [Units/volume] in Serum by Immunoassay,LOINC,4304816,117987007,Measurement of proteinase 3 antibody,SNOMED,Is a,2915
3010926,13992-3,Albumin/Protein.total in Urine by Electrophoresis,LOINC,4017498,104486009,"Albumin measurement, urine, quantitative",SNOMED,Is a,2891
3006631,32018-4,Hepatitis A virus IgG Ab [Presence] in Serum,LOINC,4047226,13070009,"Hepatitis A virus antibody, IgG type",SNOMED,Is a,2881
3049137,49111-8,Spermatozoa [#/area] in Urine sediment by Microscopy high power field,LOINC,4092661,252047007,Spermatozoa measurement,SNOMED,Is a,2871
3037070,15174-6,Cryocrit of Serum by Spun Westergren,LOINC,40485025,444114007,Quantitative measurement of cryoglobulin in serum specimen,SNOMED,Subsumes,2871
3024072,5255-5,Mycoplasma pneumoniae IgG Ab [Units/volume] in Serum by Immunoassay,LOINC,37172229,47971000237104,Mycoplasma pneumoniae IgG antibody in serum arbitrary concentration test result,SNOMED,Is a,2853
3009445,6968-2,Proteinase 3 Ab [Units/volume] in Serum,LOINC,4304816,117987007,Measurement of proteinase 3 antibody,SNOMED,Is a,2828
3034641,42327-7,Leukocytes [Presence] in Stool by Methylene blue stain,LOINC,1243996,375701000119105,Presence of white blood cells in stool,SNOMED,Is a,2809
3021320,6447-7,Legionella pneumophila Ag [Presence] in Urine by Immunoassay,LOINC,1247074,364321000119106,Detection of Legionella pneumophila antigen in urine,SNOMED,Is a,2786
3006585,30339-6,Epstein Barr virus capsid IgG Ab [Presence] in Serum,LOINC,37172322,50501000237103,EBV VCA (Epstein-Barr virus viral capsid antigen) IgG antibody in serum qualitative result,SNOMED,Is a,2774
586515,94762-2,SARS-CoV-2 (COVID-19) Ab [Presence] in Serum or Plasma by Immunoassay,LOINC,37310258,1240461000000109,Measurement of SARS-CoV-2 antibody,SNOMED,Subsumes,2763
3008105,30340-4,Epstein Barr virus capsid IgM Ab [Presence] in Serum,LOINC,37172427,51571000237100,EBV VCA (Epstein-Barr virus viral capsid antigen) IgM antibody in serum qualitative result,SNOMED,Subsumes,2720
3033625,27057-9,Serotonin [Mass/volume] in Serum,LOINC,4176275,50880007,Serotonin measurement,SNOMED,Subsumes,2713
3043745,33910-1,Rheumatoid factor [Presence] in Serum,LOINC,4147544,30320005,"Rheumatoid factor, qualitative",SNOMED,Subsumes,2690
3044993,45222-7,Methylmalonylcarnitine (C4-DC) [Moles/volume] in DBS,LOINC,4005510,121810009,Methylmalonylcarnitine measurement,SNOMED,Is a,2669
3032228,50102-3,3-Hydroxybutyrylcarnitine (C4-OH) [Moles/volume] in DBS,LOINC,36683556,781465003,3-hydroxybutyrylcarnitine measurement,SNOMED,Is a,2669
3032168,50106-4,3-Hydroxyisovalerylcarnitine (C5-OH) [Moles/volume] in DBS,LOINC,4004863,121293004,3-Hydroxyisovalerylcarnitine measurement,SNOMED,Is a,2669
3046171,44449-7,Beta 2 glycoprotein 1 IgM Ab [Units/volume] in Serum or Plasma by Immunoassay,LOINC,4135562,413003008,Anti B2 glycoprotein 1 IgM antibody measurement,SNOMED,Subsumes,2643
3005479,3681-4,HYDROcodone [Mass/volume] in Urine,LOINC,4258406,439212004,Measurement of hydrocodone in urine,SNOMED,Subsumes,2629
723474,94563-4,SARS-CoV-2 (COVID-19) IgG Ab [Presence] in Serum or Plasma by Immunoassay,LOINC,3548087,1321571000000102,SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) IgG detection result negative,SNOMED,Maps to,2614
3030366,33863-2,Cystatin C [Mass/volume] in Serum or Plasma,LOINC,4136584,412843006,Blood cystatin C measurement,SNOMED,Subsumes,2601
3001149,6006-1,Protein C [Units/volume] in Platelet poor plasma by Chromogenic method,LOINC,4168929,48627002,"Protein C, assay",SNOMED,Subsumes,2593
3019420,21582-2,Tryptase [Mass/volume] in Serum or Plasma,LOINC,4007807,121873004,Tryptase measurement,SNOMED,Is a,2590
3016072,4049-3,Theophylline [Mass/volume] in Serum or Plasma,LOINC,4101677,27994007,"Theophylline measurement, blood",SNOMED,Is a,2540
3015481,20568-2,Prolactin [Mass/volume] in Serum or Plasma by Immunoassay,LOINC,4010412,113083009,Prolactin measurement,SNOMED,Subsumes,2526
3007352,2091-7,Cholesterol in VLDL [Mass/volume] in Serum or Plasma,LOINC,4016949,104585005,VLDL cholesterol measurement,SNOMED,Subsumes,2506
3038792,51928-0,Ribonucleoprotein extractable nuclear Ab [Units/volume] in Serum by Immunoassay,LOINC,37159799,1021000237103,RNP 68 kD (ribonucleoprotein 68 kiloDalton) antibody arbitrary concentration in serum,SNOMED,Is a,2502
36769301,OMOP4998978,Metastasis to bone,Cancer Modifier,40651916,94216004,Secondary malignant neoplasm of bone and articular cartilage,SNOMED,Maps to,2462
40758412,55283-6,Fetal Heart rate,LOINC,4091643,249043002,Fetal heart rate,SNOMED,Maps to,2440
3027144,2839-9,Progesterone [Mass/volume] in Serum or Plasma,LOINC,4263754,46264006,Progesterone measurement,SNOMED,Is a,2438
3024474,1746-7,Albumin [Mass/volume] in Cerebral spinal fluid,LOINC,4197856,313773000,Cerebrospinal fluid albumin measurement,SNOMED,Is a,2420
3018167,26971-2,Smooth muscle Ab [Presence] in Serum by Immunofluorescence,LOINC,4179789,50744001,Smooth muscle antibody measurement,SNOMED,Is a,2416
3012592,14310-7,Phencyclidine [Presence] in Urine by Screen method >25 ng/mL,LOINC,4049508,20857001,Phencyclidine measurement,SNOMED,Subsumes,2406
3002346,5892-5,Protein S [Units/volume] in Platelet poor plasma by Coagulation assay,LOINC,4070937,20469004,Protein S assay,SNOMED,Is a,2390
3030558,34720-3,Cytomegalovirus DNA [Units/volume] (viral load) in Specimen by NAA with probe detection,LOINC,37172169,44961000237104,CMV (cytomegalovirus) DNA arbitrary concentration by nucleic acid amplification,SNOMED,Is a,2365
3020629,27821-8,Protein S Free Ag actual/normal in Platelet poor plasma by Immunoassay,LOINC,4070937,20469004,Protein S assay,SNOMED,Is a,2365
3000068,10998-3,oxyCODONE [Presence] in Urine,LOINC,44810216,896651000000105,Qualitative detection test for oxycodone in urine specimen,SNOMED,Subsumes,2363
3007687,6874-2,Calcium [Mass/time] in 24 hour Urine,LOINC,4251322,73668004,"Calcium measurement, urine",SNOMED,Subsumes,2332
40771490,68955-4,Ketones [Presence] in Blood by Tablet,LOINC,4006392,10187009,"Ketone bodies measurement, qualitative",SNOMED,Subsumes,2326
3002079,2956-1,Sodium [Moles/time] in 24 hour Urine,LOINC,4020682,104935006,"Sodium measurement, urine",SNOMED,Is a,2326
3020029,5809-9,Reducing substances [Presence] in Urine,LOINC,4197842,313708008,Urine reducing substance measurement,SNOMED,Is a,2324
3044069,43200-5,Norfentanyl [Presence] in Urine by Confirmatory method,LOINC,4037770,117658009,Norfentanyl measurement,SNOMED,Is a,2305
3020148,13926-1,Glutamate decarboxylase 65 Ab [Units/volume] in Serum,LOINC,4039690,117907009,Measurement of glutamate decarboxylase 65 antibody,SNOMED,Is a,2305
36770544,OMOP5000224,Metastasis to liver,Cancer Modifier,37175097,1268390002,Metastatic undifferentiated carcinoma to liver and intrahepatic biliary tract,SNOMED,Maps to,2264
3011337,1763-2,Aldosterone [Mass/volume] in Serum or Plasma,LOINC,4308581,83679004,Aldosterone measurement,SNOMED,Subsumes,2223
3015174,20495-8,Gliadin IgA Ab [Units/volume] in Serum by Immunoassay,LOINC,37173512,6151000237100,Anti-gliadin IgA antibody arbitrary concentration in serum,SNOMED,Subsumes,2199
3002022,27820-0,Protein C Ag actual/normal in Platelet poor plasma by Immunoassay,LOINC,4168929,48627002,"Protein C, assay",SNOMED,Is a,2175
3027911,10975-1,6-Monoacetylmorphine (6-MAM) [Mass/volume] in Urine,LOINC,4310333,391411009,Urine monoacetyl morphine level,SNOMED,Subsumes,2168
3034717,32218-0,Cyclic citrullinated peptide Ab [Units/volume] in Serum by Immunoassay,LOINC,37173205,58061000237108,CCP (cyclic citrullinated peptide) antibody arbitrary concentration in serum,SNOMED,Is a,2167
3030555,35285-6,Tissue transglutaminase IgA Ab [Presence] in Serum,LOINC,4135428,412814003,Tissue transglutaminase IgA measurement,SNOMED,Is a,2150
3039805,40456-6,Beta 2 glycoprotein 1 Ab [Units/volume] in Serum,LOINC,4040367,117893000,Measurement of beta 2-glycoprotein 1 antibody,SNOMED,Subsumes,2139
3033533,31418-7,Heterophile Ab [Presence] in Serum,LOINC,4118985,302784008,Paul-Bunnell test,SNOMED,Subsumes,2104
3002000,32293-3,Albumin [Mass/volume] in Specimen,LOINC,4097664,26758005,Albumin measurement,SNOMED,Subsumes,2092
3015232,12183-0,Cholesterol [Mass/volume] in Body fluid,LOINC,4299360,77068002,Cholesterol measurement,SNOMED,Subsumes,2084
3046870,32998-7,Tissue transglutaminase IgG Ab [Units/volume] in Serum,LOINC,37172660,53871000237102,tTG (tissue transglutaminase) IgG antibody arbitrary concentration in serum,SNOMED,Subsumes,2057
3007368,2464-6,IgG [Mass/volume] in Cerebral spinal fluid,LOINC,4209264,313683008,Cerebrospinal fluid IgG measurement,SNOMED,Subsumes,2051
3014310,19289-8,Cannabinoids [Presence] in Urine by Confirmatory method,LOINC,4193433,312467008,Urine cannabinoid measurement,SNOMED,Is a,2045
3035732,16195-0,Benzodiazepines [Presence] in Urine by Confirmatory method,LOINC,4150340,271070001,"Benzodiazepine measurement, urine",SNOMED,Subsumes,2038
3035722,19360-7,Cocaine [Presence] in Urine by Confirmatory method,LOINC,4153114,271072009,"Cocaine measurement, urine",SNOMED,Subsumes,2038
3013830,16199-2,Methadone [Presence] in Urine by Confirmatory method,LOINC,4154346,271073004,"Methadone measurement, urine",SNOMED,Is a,2020
42869378,70910-5,Cryptococcus sp Ag [Presence] in Serum by Rapid immunoassay,LOINC,37172338,50671000237105,Cryptococcus antigen in serum qualitative result,SNOMED,Is a,2016
3041421,53026-1,Tissue transglutaminase IgG Ab [Presence] in Serum,LOINC,4133530,412815002,Tissue transglutaminase IgG measurement,SNOMED,Subsumes,1995
3035198,35414-2,Specific gravity of Body fluid by Refractometry,LOINC,4175470,50794000,Specific gravity,SNOMED,Is a,1994
3028646,14864-3,Oxygen [Partial pressure] in Cord blood,LOINC,4021125,104846005,Oxygen measurement,SNOMED,Subsumes,1984
3037638,42242-8,Ethanol [Presence] in Urine by Screen method,LOINC,4154493,271289006,Urine ethanol measurement,SNOMED,Is a,1947
3015546,20639-1,Aspartate [Moles/volume] in Serum or Plasma,LOINC,4018174,104540009,Aspartate measurement,SNOMED,Is a,1932
3008691,1797-0,Amylase [Enzymatic activity/volume] in Peritoneal fluid,LOINC,4184276,5422005,"Amylase measurement, peritoneal fluid",SNOMED,Subsumes,1929
3005046,16942-5,Herpes simplex virus Ab [Presence] in Serum by Immunoblot,LOINC,37173754,65841000237104,Herpes simplex virus total antibody in serum qualitative result,SNOMED,Is a,1926
3014702,25587-7,Chromogranin A [Moles/volume] in Serum or Plasma,LOINC,4006180,121754007,Chromogranin A measurement,SNOMED,Subsumes,1922
3001467,1777-2,Alkaline phosphatase.bone [Enzymatic activity/volume] in Serum or Plasma,LOINC,4154344,271052004,Alkaline phosphatase - bone isoenzyme measurement,SNOMED,Subsumes,1922
3033504,30552-4,Pyridoxal phosphate [Mass/volume] in Serum or Plasma,LOINC,4216288,415223004,Pyridoxal 5 phosphate level,SNOMED,Subsumes,1921
3014078,14116-8,IgG synthesis rate [Mass/time] in Serum and CSF by calculation,LOINC,4005505,121795005,IgG synthesis rate measurement,SNOMED,Subsumes,1917
3004831,2613-8,Methemoglobin [Presence] in Blood,LOINC,4296150,7606004,"Methemoglobin measurement, qualitative",SNOMED,Subsumes,1903
3001127,6771-0,Alpha 1 antitrypsin [Mass/volume] in Serum or Plasma by Nephelometry,LOINC,4324147,71530002,Alpha-1-antitrypsin measurement,SNOMED,Is a,1884
3004955,20660-7,Tyrosine [Moles/volume] in Serum or Plasma,LOINC,4225595,84796003,Tyrosine measurement,SNOMED,Subsumes,1879
3003434,2882-9,Protein [Mass/volume] in Pleural fluid,LOINC,4057002,167961009,Pleural fluid protein content measurement,SNOMED,Subsumes,1874
3017730,18488-7,Calcium [Mass/volume] in 24 hour Urine,LOINC,4251322,73668004,"Calcium measurement, urine",SNOMED,Subsumes,1865
3046846,43701-2,Cytomegalovirus [Presence] in Specimen by Shell vial culture,LOINC,4047153,122211000,Cytomegalovirus culture,SNOMED,Is a,1861
3010300,20438-8,Glucose [Mass/volume] in Serum or Plasma --1 hour post dose glucose,LOINC,4018317,104688003,"Glucose measurement, quantitative",SNOMED,Subsumes,1854
3003403,2346-5,Glucose [Mass/volume] in Pleural fluid,LOINC,40485040,444128001,Quantitative measurement of glucose in pleural fluid specimen,SNOMED,Is a,1851
3015054,2530-4,Lactate dehydrogenase [Enzymatic activity/volume] in Pleural fluid,LOINC,4135658,413050004,Pleural fluid lactate dehydrogenase measurement,SNOMED,Is a,1849
3026729,2778-9,Phosphate [Mass/volume] in Urine,LOINC,4017907,104866001,Phosphate measurement,SNOMED,Subsumes,1847
3022813,14875-9,Phenylalanine [Moles/volume] in Serum or Plasma,LOINC,4296616,76819007,Phenylalanine measurement,SNOMED,Subsumes,1836
3016100,17780-8,Helicobacter pylori Ag [Presence] in Stool by Immunoassay,LOINC,37173759,66081000237107,Helicobacter pylori antigen in faeces qualitative result,SNOMED,Is a,1803
3024889,2617-9,Methemoglobin/Hemoglobin.total in Venous blood,LOINC,4204561,54937007,"Methemoglobin measurement, quantitative",SNOMED,Subsumes,1789
3009172,20636-7,Alanine [Moles/volume] in Serum or Plasma,LOINC,4017496,104479001,Alanine measurement,SNOMED,Subsumes,1783
3006889,20649-0,Leucine [Moles/volume] in Serum or Plasma,LOINC,4020999,104778008,Leucine measurement,SNOMED,Subsumes,1783
3007430,20661-5,Valine [Moles/volume] in Serum or Plasma,LOINC,4020707,105025007,Valine measurement,SNOMED,Subsumes,1782
3004254,20648-2,Isoleucine [Moles/volume] in Serum or Plasma,LOINC,4017198,104762006,Isoleucine measurement,SNOMED,Is a,1782
3009927,2333-3,Gastrin [Mass/volume] in Serum or Plasma,LOINC,4336961,87535006,Gastrin measurement,SNOMED,Is a,1754
3048689,38445-3,Calprotectin [Mass/mass] in Stool,LOINC,40484574,444006004,Quantitative measurement of calprotectin in stool specimen,SNOMED,Is a,1750
3042683,46197-0,Measles virus Ab [Presence] in Serum,LOINC,4018594,104325006,Measurement of Measles virus antibody,SNOMED,Subsumes,1749
40766042,63310-7,Proteinase 3 Ab [Presence] in Serum by Immunoassay,LOINC,4304816,117987007,Measurement of proteinase 3 antibody,SNOMED,Is a,1729
3006135,772-4,Nucleated erythrocytes [#/volume] in Blood by Manual count,LOINC,4012826,165426009,Nucleated red blood cell count procedure,SNOMED,Subsumes,1702
3024821,20658-1,Threonine [Moles/volume] in Serum or Plasma,LOINC,4021281,104965001,Threonine measurement,SNOMED,Is a,1684
3008575,20644-1,Glycine [Moles/volume] in Serum or Plasma,LOINC,4020983,104710009,Glycine measurement,SNOMED,Is a,1684
3017085,20651-6,Methionine [Moles/volume] in Serum or Plasma,LOINC,4017210,104811002,Methionine measurement,SNOMED,Is a,1683
3006999,29374-6,Ribonucleoprotein extractable nuclear Ab [Units/volume] in Serum,LOINC,4014131,166008006,RNP antibody measurement,SNOMED,Is a,1682
3025234,20657-3,Taurine [Moles/volume] in Serum or Plasma,LOINC,4017348,104954006,Taurine measurement,SNOMED,Subsumes,1681
3015049,20643-3,Glutamine [Moles/volume] in Serum or Plasma,LOINC,4017081,104698009,Glutamine measurement,SNOMED,Subsumes,1681
3011793,20642-5,Glutamate [Moles/volume] in Serum or Plasma,LOINC,4020980,104697004,Glutamate measurement,SNOMED,Is a,1681
3006762,20656-5,Serine [Moles/volume] in Serum or Plasma,LOINC,4017341,104931002,Serine measurement,SNOMED,Is a,1681
3037684,20640-9,Citrulline [Moles/volume] in Serum or Plasma,LOINC,4016955,104600007,Citrulline measurement,SNOMED,Subsumes,1680
3007854,20655-7,Proline [Moles/volume] in Serum or Plasma,LOINC,4019989,104893003,Proline measurement,SNOMED,Is a,1677
3017330,20652-4,Ornithine [Moles/volume] in Serum or Plasma,LOINC,4021124,104841000,Ornithine measurement,SNOMED,Is a,1674
3016115,20645-8,Histidine [Moles/volume] in Serum or Plasma,LOINC,4017768,104730008,Histidine measurement,SNOMED,Is a,1674
3014399,20637-5,Arginine [Moles/volume] in Serum or Plasma,LOINC,4014900,104525007,Arginine measurement,SNOMED,Subsumes,1674
3008377,20650-8,Lysine [Moles/volume] in Serum or Plasma,LOINC,4017789,104796004,Lysine measurement,SNOMED,Is a,1674
3026156,30347-9,Glutamate decarboxylase 65 Ab [Moles/volume] in Serum,LOINC,4039690,117907009,Measurement of glutamate decarboxylase 65 antibody,SNOMED,Subsumes,1658
36770283,OMOP4999962,Metastasis to lung,Cancer Modifier,37174957,1237516000,Metastatic carcinoma to lower lobe of lung,SNOMED,Maps to,1620
3010296,1832-5,Alpha-1-Fetoprotein [Mass/volume] in Amniotic fluid,LOINC,4099476,27220002,"Alpha-1-Fetoprotein measurement, amniotic fluid",SNOMED,Is a,1614
3023297,9812-9,Cortisol [Mass/volume] in Serum or Plasma --PM trough specimen,LOINC,4265057,62037009,Cortisol measurement,SNOMED,Is a,1607
3035903,31503-6,Mumps virus Ab [Presence] in Serum,LOINC,37173515,61601000237104,Mumps virus total antibody in serum qualitative result,SNOMED,Is a,1603
3004943,29595-6,Alpha-1-Fetoprotein [Multiple of the median] in Amniotic fluid,LOINC,4099476,27220002,"Alpha-1-Fetoprotein measurement, amniotic fluid",SNOMED,Subsumes,1575
3026692,1749-1,Albumin [Mass/volume] in Peritoneal fluid,LOINC,40483626,442518003,Measurement of albumin in peritoneal fluid specimen,SNOMED,Is a,1566
3010493,3128-6,Viscosity of Serum,LOINC,4225404,85015001,Blood viscosity,SNOMED,Subsumes,1564
3005839,31019-3,10-Hydroxycarbazepine [Mass/volume] in Serum or Plasma,LOINC,44806058,790461000000105,10-hydroxycarbazepine measurement,SNOMED,Subsumes,1562
3027476,1903-4,Ascorbate [Mass/volume] in Serum or Plasma,LOINC,4100657,27709003,Ascorbic acid measurement,SNOMED,Is a,1561
3002331,2883-7,Protein [Mass/volume] in Peritoneal fluid,LOINC,4250176,74040009,Protein measurement,SNOMED,Is a,1545
3033526,3086-6,Urate [Mass/volume] in Urine,LOINC,4084176,24205003,"Uric acid measurement, urine",SNOMED,Is a,1543
3020900,20641-7,Cysteine [Moles/volume] in Serum or Plasma,LOINC,4008121,121762004,Cysteine measurement,SNOMED,Subsumes,1540
3027035,1755-8,Albumin [Mass/time] in 24 hour Urine,LOINC,4017498,104486009,"Albumin measurement, urine, quantitative",SNOMED,Is a,1530
3018081,1953-9,Beta-2-Microglobulin [Mass/volume] in Urine,LOINC,4235103,408227007,Urine beta 2 microglobulin level,SNOMED,Is a,1510
3044355,44448-9,Beta 2 glycoprotein 1 IgG Ab [Units/volume] in Serum or Plasma by Immunoassay,LOINC,4133753,413001005,Anti B2 glycoprotein 1 IgG antibody measurement,SNOMED,Is a,1509
3015884,2191-5,Dehydroepiandrosterone sulfate (DHEA-S) [Mass/volume] in Serum or Plasma,LOINC,4216461,395134004,Dehydroepiandrosterone sulfate level,SNOMED,Is a,1509
3016851,2669-0,Normetanephrine [Mass/volume] in Serum or Plasma,LOINC,4017218,104835007,Normetanephrine measurement,SNOMED,Is a,1495
3000231,10552-8,Tricyclic antidepressants [Mass/volume] in Serum or Plasma,LOINC,4260399,44787002,Tricyclic antidepressant measurement,SNOMED,Subsumes,1464
3028193,1974-5,Bilirubin.total [Mass/volume] in Body fluid,LOINC,4118986,302787001,Bilirubin measurement,SNOMED,Is a,1460
3019965,19049-6,Metanephrine [Mass/time] in 24 hour Urine,LOINC,4212822,391542001,Urine metadrenaline level,SNOMED,Is a,1459
3026400,5642-4,Ethanol [Presence] in Serum or Plasma,LOINC,4326820,430837008,Ethanol measurement,SNOMED,Subsumes,1438
3042505,53828-0,cycloSPORINE [Mass/volume] in Blood --trough,LOINC,4209258,313656007,Blood cyclosporin measurement,SNOMED,Is a,1433
3035902,1721-0,Adenosine triphosphate [Mass/volume] in Blood,LOINC,4017492,104469003,Adenosine 5'-triphosphate measurement,SNOMED,Is a,1412
3002240,2347-3,Glucose [Mass/volume] in Peritoneal fluid,LOINC,4018317,104688003,"Glucose measurement, quantitative",SNOMED,Subsumes,1407
3024449,30361-0,HIV 2 Ab [Presence] in Serum or Plasma by Immunoassay,LOINC,4100469,27494001,Measurement of Human immunodeficiency virus 2 antibody,SNOMED,Subsumes,1392
3008581,2531-2,Lactate dehydrogenase [Enzymatic activity/volume] in Peritoneal fluid,LOINC,4012918,11274001,Lactate dehydrogenase measurement,SNOMED,Subsumes,1392
3005713,12567-4,Cortisol [Mass/volume] in Serum or Plasma --1 hour post XXX challenge,LOINC,4265057,62037009,Cortisol measurement,SNOMED,Is a,1378
3018251,14771-0,Fasting glucose [Moles/volume] in Serum or Plasma,LOINC,4018317,104688003,"Glucose measurement, quantitative",SNOMED,Is a,1376
3037384,27818-4,Protein C actual/normal in Platelet poor plasma by Chromogenic method,LOINC,4168929,48627002,"Protein C, assay",SNOMED,Is a,1369
3007363,12566-6,Cortisol [Mass/volume] in Serum or Plasma --30 minutes post XXX challenge,LOINC,4265057,62037009,Cortisol measurement,SNOMED,Is a,1368
3022222,13238-1,Epstein Barr virus Ab [Units/volume] in Serum,LOINC,4235099,408219003,Epstein-Barr virus serology,SNOMED,Is a,1364
3013393,11561-8,Acetylcholine receptor blocking Ab [Units/volume] in Serum,LOINC,4018608,104399008,Acetylcholine receptor blocking antibody measurement,SNOMED,Subsumes,1362
3034207,9619-8,Triglyceride [Mass/volume] in Pleural fluid,LOINC,4032789,14740000,Triglycerides measurement,SNOMED,Is a,1356
3026726,22726-4,Creatinine [Moles/volume] in Specimen,LOINC,4324383,70901006,Creatinine measurement,SNOMED,Subsumes,1346
3007498,30567-2,Thyroid stimulating immunoglobulins [Units/volume] in Serum,LOINC,4020112,104972000,Thyroid stimulating immunoglobulins measurement,SNOMED,Subsumes,1346
3004786,24312-1,Treponema pallidum Ab [Presence] in Serum by Agglutination,LOINC,4229096,40675008,Serologic test for syphilis,SNOMED,Is a,1340
3008977,3319-1,Amikacin [Mass/volume] in Serum or Plasma --peak,LOINC,4048263,1550000,Amikacin measurement,SNOMED,Is a,1326
3023386,14447-7,Triglyceride [Mass/volume] in Peritoneal fluid,LOINC,4032789,14740000,Triglycerides measurement,SNOMED,Is a,1323
3048822,48347-9,levETIRAcetam [Moles/volume] in Serum or Plasma,LOINC,44789179,194701000000102,Levetiracetam measurement,SNOMED,Subsumes,1302
3006567,2079-2,Chloride [Moles/time] in 24 hour Urine,LOINC,4033092,14663000,"Chloride measurement, urine",SNOMED,Is a,1302
3047082,43188-2,Neuronal nuclear type 2 Ab [Titer] in Serum by Immunofluorescence,LOINC,4045507,122158004,Measurement of neuronal nuclear type 2 antibody,SNOMED,Is a,1293
3031103,41871-5,Voltage-gated potassium channel Ab [Moles/volume] in Serum,LOINC,4133679,412961003,Serum voltage-gated potassium channel antibody measurement,SNOMED,Subsumes,1284
3037820,6924-5,Gliadin IgA Ab [Units/volume] in Serum,LOINC,37173512,6151000237100,Anti-gliadin IgA antibody arbitrary concentration in serum,SNOMED,Subsumes,1276
3025313,1747-5,Albumin [Mass/volume] in Body fluid,LOINC,4097664,26758005,Albumin measurement,SNOMED,Subsumes,1271
3001695,799-7,Erythrocytes [#/volume] in Urine by Manual count,LOINC,4030871,14089001,Red blood cell count,SNOMED,Subsumes,1271
3033364,9618-0,Cholesterol [Mass/volume] in Pleural fluid,LOINC,4299360,77068002,Cholesterol measurement,SNOMED,Subsumes,1264
3035285,41649-5,Chloride [Moles/volume] in Venous blood,LOINC,4019545,104589004,"Chloride measurement, blood",SNOMED,Is a,1263
3011550,31157-1,Carboxyhemoglobin [Mass/volume] in Blood,LOINC,4017625,104569000,"Carboxyhemoglobin measurement, quantitative",SNOMED,Subsumes,1260
