original_concept_id,original_code,original_name,original_vocab,snomed_concept_id,snomed_concept_code,snomed_concept_name,snomed_vocab,mapping_relationship,frequency
2750485,0FB24ZZ,"Excision of Left Lobe Liver, Percutaneous Endoscopic Approach",ICD10PCS,4133895,262202000,Therapeutic,SNOMED,Has intent,28
2750576,0H95XZZ,"Drainage of Chest Skin, External Approach",ICD10PCS,4252576,74160004,Skin structure of chest,SNOMED,Has proc site,28
2750609,0H9GXZZ,"Drainage of Left Hand Skin, External Approach",ICD10PCS,4044379,129237003,Closed approach,SNOMED,Has access,28
2752879,0DS64ZZ,"Reposition Stomach, Percutaneous Endoscopic Approach",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Using acc device,28
2755781,0JBC3ZX,"Excision of Pelvic Region Subcutaneous Tissue and Fascia, Percutaneous Approach, Diagnostic",ICD10PCS,4013298,103388001,Percutaneous approach,SNOMED,Access of,28
2756292,0JDJ0ZZ,"Extraction of Right Hand Subcutaneous Tissue and Fascia, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Access of,28
2756535,0JH634Z,"Insertion of Pacemaker, Single Chamber into Chest Subcutaneous Tissue and Fascia, Percutaneous Approach",ICD10PCS,4045049,129284003,Surgical action,SNOMED,Has method,28
2756801,0JH83XZ,"Insertion of Tunneled Vascular Access Device into Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach",ICD10PCS,37303856,818997006,Soft tissue of abdomen,SNOMED,Has dir proc site,28
1524102,8E090EM,"Fluorescence Guided Procedure of Head and Neck Region using Aminolevulinic Acid, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,28
2006046,82.56,Other hand tendon transfer or transplantation,ICD9Proc,4117981,257903006,Repair - action,SNOMED,Has method,28
2006538,86.27,"Debridement of nail, nail bed, or nail fold",ICD9Proc,4043843,129317004,Debridement - action,SNOMED,Has method,28
2006192,83.87,Other plastic operations on muscle,ICD9Proc,4133963,127954009,Skeletal muscle structure,SNOMED,Has dir proc site,28
2005476,79.33,"Open reduction of fracture with internal fixation, carpals and metacarpals",ICD9Proc,4154333,272673000,Bone structure,SNOMED,Has dir proc site,28
2005417,79.07,"Closed reduction of fracture without internal fixation, tarsals and metatarsals",ICD9Proc,4142401,426413004,Closed reduction - action,SNOMED,Has method,28
2004629,70.79,Other repair of vagina,ICD9Proc,4117981,257903006,Repair - action,SNOMED,Has method,28
2004410,67.59,Other repair of internal cervical os,ICD9Proc,4117981,257903006,Repair - action,SNOMED,Has method,28
2002522,42.89,Other repair of esophagus,ICD9Proc,4117981,257903006,Repair - action,SNOMED,Has method,28
2002019,38.05,"Incision of vessel, other thoracic vessels",ICD9Proc,4199473,51185008,Thoracic structure,SNOMED,Has proc site,28
2759682,0NRV0JZ,"Replacement of Left Mandible with Synthetic Substitute, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,28
2758200,0LQ60ZZ,"Repair Left Lower Arm and Wrist Tendon, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,28
2764810,0PS104Z,"Reposition 1 to 2 Ribs with Internal Fixation Device, Open Approach",ICD10PCS,4001728,119576002,Musculoskeletal system transposition,SNOMED,Is a,28
42898000,30233Y2,"Transfusion of Allogeneic Related Hematopoietic Stem Cells into Peripheral Vein, Percutaneous Approach",ICD10PCS,4013298,103388001,Percutaneous approach,SNOMED,Has access,28
43015323,02PA0YZ,"Removal of Other Device from Heart, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,28
43015877,09BS8ZZ,"Excision of Right Frontal Sinus, Via Natural or Artificial Opening Endoscopic",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Using acc device,28
43016307,07D13ZX,"Extraction of Right Neck Lymphatic, Percutaneous Approach, Diagnostic",ICD10PCS,4013298,103388001,Percutaneous approach,SNOMED,Has access,28
43016889,0JPT0YZ,"Removal of Other Device from Trunk Subcutaneous Tissue and Fascia, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,28
43017940,0WB3XZZ,"Excision of Oral Cavity and Throat, External Approach",ICD10PCS,4044379,129237003,Closed approach,SNOMED,Access of,28
2771593,0SG10J1,"Fusion of 2 or more Lumbar Vertebral Joints with Synthetic Substitute, Posterior Approach, Posterior Column, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,28
2781112,0UJH8ZZ,"Inspection of Vagina and Cul-de-sac, Via Natural or Artificial Opening Endoscopic",ICD10PCS,4203155,53065001,Female genital structure,SNOMED,Has dir proc site,28
2780648,0UDB8ZZ,"Extraction of Endometrium, Via Natural or Artificial Opening Endoscopic",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Using acc device,28
2780386,0UBMXZZ,"Excision of Vulva, External Approach",ICD10PCS,4044379,129237003,Closed approach,SNOMED,Has access,28
2777836,0WJJ4ZZ,"Inspection of Pelvic Cavity, Percutaneous Endoscopic Approach",ICD10PCS,4045049,129284003,Surgical action,SNOMED,Has method,28
2777214,0T9680Z,"Drainage of Right Ureter with Drainage Device, Via Natural or Artificial Opening Endoscopic",ICD10PCS,4046266,122462000,Drainage procedure,SNOMED,Is a,28
2775512,0TP94DZ,"Removal of Intraluminal Device from Ureter, Percutaneous Endoscopic Approach",ICD10PCS,4122959,303968006,Removal of surgical material,SNOMED,Is a,28
2771588,0SG107J,"Fusion of 2 or more Lumbar Vertebral Joints with Autologous Tissue Substitute, Posterior Approach, Anterior Column, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Access of,28
2782308,2W0PX6Z,Change Pressure Dressing on Left Upper Leg,ICD10PCS,4044379,129237003,Closed approach,SNOMED,Has access,28
2769668,0QSP34Z,"Reposition Left Metatarsal with Internal Fixation Device, Percutaneous Approach",ICD10PCS,4001728,119576002,Musculoskeletal system transposition,SNOMED,Is a,28
2769449,0QSL05Z,"Reposition Right Tarsal with External Fixation Device, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,28
2768624,0QHH36Z,"Insertion of Intramedullary Internal Fixation Device into Left Tibia, Percutaneous Approach",ICD10PCS,4054327,12611008,Bone structure of tibia,SNOMED,Has proc site,28
2768617,0QHH06Z,"Insertion of Intramedullary Internal Fixation Device into Left Tibia, Open Approach",ICD10PCS,4054327,12611008,Bone structure of tibia,SNOMED,Has proc site,28
2767542,0RG40J1,"Fusion of Cervicothoracic Vertebral Joint with Synthetic Substitute, Posterior Approach, Posterior Column, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,28
2781770,2W05X6Z,Change Pressure Dressing on Back,ICD10PCS,4044379,129237003,Closed approach,SNOMED,Has access,28
2775926,0T170ZB,"Bypass Left Ureter to Bladder, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,28
2788609,B444ZZ3,"Ultrasonography of Superior Mesenteric Artery, Intravascular",ICD10PCS,4155005,371795005,Intravascular ultrasound device,SNOMED,Has intent,28
2788085,B417ZZZ,Fluoroscopy of Left Renal Artery,ICD10PCS,4194957,79516005,Angiography of renal artery,SNOMED,Is a,28
2782326,2W0RX6Z,Change Pressure Dressing on Left Lower Leg,ICD10PCS,4107527,30021000,Lower leg structure,SNOMED,Has proc site,28
2789168,B518YZZ,Fluoroscopy of Superior Vena Cava using Other Contrast,ICD10PCS,4167648,48345005,Superior vena cava structure,SNOMED,Has dir proc site,28
2788147,B420ZZZ,Computerized Tomography (CT Scan) of Abdominal Aorta,ICD10PCS,4193195,312251004,Computed tomography imaging - action,SNOMED,Method of,28
2787943,BF4CZZZ,"Ultrasonography of Hepatobiliary System, All",ICD10PCS,4146820,34707002,Biliary tract structure,SNOMED,Has dir proc site,28
2786302,B30C1ZZ,Plain Radiography of Bilateral External Carotid Arteries using Low Osmolar Contrast,ICD10PCS,4080877,278110001,Radiographic imaging - action,SNOMED,Has method,28
2784243,0Y680ZZ,"Detachment at Left Femoral Region, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,28
2784007,0Y380ZZ,"Control Bleeding in Left Femoral Region, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,28
2783850,2W53X5Z,Removal of Packing Material on Abdominal Wall,ICD10PCS,4044524,129303008,Removal - action,SNOMED,Has method,28
2783523,0YU54JZ,"Supplement Right Inguinal Region with Synthetic Substitute, Percutaneous Endoscopic Approach",ICD10PCS,4229604,88937006,Prosthetic procedure,SNOMED,Is a,28
2782821,2W2EX4Z,Dressing of Right Hand using Bandage,ICD10PCS,4180941,363691001,Procedure categorized by device involved,SNOMED,Subsumes,28
2737305,05BN0ZZ,"Excision of Left Internal Jugular Vein, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,27
2733373,03WY07Z,"Revision of Autologous Tissue Substitute in Upper Artery, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,27
2733540,04PY07Z,"Removal of Autologous Tissue Substitute from Lower Artery, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,27
2733576,04Q30ZZ,"Repair Hepatic Artery, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Access of,27
2741609,0BH48GZ,"Insertion of Endobronchial Valve into Right Upper Lobe Bronchus, Via Natural or Artificial Opening Endoscopic",ICD10PCS,4229604,88937006,Prosthetic procedure,SNOMED,Is a,27
2733098,03VN3DZ,"Restriction of Left External Carotid Artery with Intraluminal Device, Percutaneous Approach",ICD10PCS,4280677,65818007,Stent,SNOMED,Using device,27
2741894,0BJL4ZZ,"Inspection of Left Lung, Percutaneous Endoscopic Approach",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Using acc device,27
2733122,03VQ3DZ,"Restriction of Left Vertebral Artery with Intraluminal Device, Percutaneous Approach",ICD10PCS,4049536,233251000,Transluminal operations on vertebral artery,SNOMED,Is a,27
2723277,00U23JZ,"Supplement Dura Mater with Synthetic Substitute, Percutaneous Approach",ICD10PCS,4229604,88937006,Prosthetic procedure,SNOMED,Is a,27
2730049,04B00ZZ,"Excision of Abdominal Aorta, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,27
2729457,03UJ0JZ,"Supplement Left Common Carotid Artery with Synthetic Substitute, Open Approach",ICD10PCS,4229604,88937006,Prosthetic procedure,SNOMED,Is a,27
2727791,03150J8,"Bypass Right Axillary Artery to Bilateral Upper Leg Artery with Synthetic Substitute, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,27
2726892,02RG48Z,"Replacement of Mitral Valve with Zooplastic Tissue, Percutaneous Endoscopic Approach",ICD10PCS,4020510,174919009,Xenograft mitral valve replacement,SNOMED,Is a,27
2726058,02PA0KZ,"Removal of Nonautologous Tissue Substitute from Heart, Open Approach",ICD10PCS,4130396,261571005,Tissue graft - material,SNOMED,Using subst,27
2724098,01B10ZZ,"Excision of Cervical Nerve, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Access of,27
2742557,09DU4ZZ,"Extraction of Right Ethmoid Sinus, Percutaneous Endoscopic Approach",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Using acc device,27
2741995,09BS4ZZ,"Excision of Right Frontal Sinus, Percutaneous Endoscopic Approach",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Using acc device,27
2751090,0HBU3ZX,"Excision of Left Breast, Percutaneous Approach, Diagnostic",ICD10PCS,4013298,103388001,Percutaneous approach,SNOMED,Has access,27
2742560,09DV4ZZ,"Extraction of Left Ethmoid Sinus, Percutaneous Endoscopic Approach",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Using acc device,27
2749317,0D968ZX,"Drainage of Stomach, Via Natural or Artificial Opening Endoscopic, Diagnostic",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Using acc device,27
2751839,0HC0XZZ,"Extirpation of Matter from Scalp Skin, External Approach",ICD10PCS,4182240,43067004,Skin structure of scalp,SNOMED,Has dir proc site,27
2750804,0H9HXZZ,"Drainage of Right Upper Leg Skin, External Approach",ICD10PCS,4160209,371305003,Skin structure of thigh,SNOMED,Has dir proc site,27
2750573,0H94XZZ,"Drainage of Neck Skin, External Approach",ICD10PCS,4044379,129237003,Closed approach,SNOMED,Has access,27
2750561,0H90XZZ,"Drainage of Scalp Skin, External Approach",ICD10PCS,4182240,43067004,Skin structure of scalp,SNOMED,Dir proc site of,27
2749811,0GTR0ZZ,"Resection of Parathyroid Gland, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,27
2749699,0F788DZ,"Dilation of Cystic Duct with Intraluminal Device, Via Natural or Artificial Opening Endoscopic",ICD10PCS,4044550,129419002,Dilation - action,SNOMED,Has method,27
2749117,0DJ04ZZ,"Inspection of Upper Intestinal Tract, Percutaneous Endoscopic Approach",ICD10PCS,4146765,30315005,Structure of small intestine,SNOMED,Has dir proc site,27
2743229,0CB30ZZ,"Excision of Soft Palate, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,27
2749028,0D870ZZ,"Division of Stomach, Pylorus, Open Approach",ICD10PCS,4003041,119580007,Trunk incision,SNOMED,Is a,27
2748368,0CCM7ZZ,"Extirpation of Matter from Pharynx, Via Natural or Artificial Opening",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Using acc device,27
2747009,0DBB0ZX,"Excision of Ileum, Open Approach, Diagnostic",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Using acc device,27
2744873,09TU4ZZ,"Resection of Right Ethmoid Sinus, Percutaneous Endoscopic Approach",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Using acc device,27
2744144,0BB88ZX,"Excision of Left Upper Lobe Bronchus, Via Natural or Artificial Opening Endoscopic, Diagnostic",ICD10PCS,4084319,24174009,Bronchoscope,SNOMED,Using device,27
2002629,44.63,Closure of other gastric fistula,ICD9Proc,4288283,69695003,Stomach structure,SNOMED,Has dir proc site,27
2006008,82.33,Other tenonectomy of hand,ICD9Proc,4043007,118632007,Structure of tendon within hand,SNOMED,Dir proc site of,27
2008070,97.38,Removal of sutures from head and neck,ICD9Proc,4044524,129303008,Removal - action,SNOMED,Has method,27
2005274,78.41,"Other repair or plastic operations on bone, scapula, clavicle, and thorax [ribs and sternum]",ICD9Proc,4117981,257903006,Repair - action,SNOMED,Has method,27
2003858,58.39,Other local excision or destruction of lesion or tissue of urethra,ICD9Proc,4045049,129284003,Surgical action,SNOMED,Has method,27
2003169,50.69,Other repair of liver,ICD9Proc,4117981,257903006,Repair - action,SNOMED,Has method,27
2002725,45.34,"Other destruction of lesion of small intestine, except duodenum",ICD9Proc,4044545,129382001,Destruction - action,SNOMED,Method of,27
2753164,0DTA0ZZ,"Resection of Jejunum, Open Approach",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Using acc device,27
2002016,38.02,"Incision of vessel, other vessels of head and neck",ICD9Proc,4296620,7683005,Incision of blood vessel,SNOMED,Is a,27
2001212,27.52,Suture of laceration of other part of mouth,ICD9Proc,46270817,708791005,Laceration of mouth,SNOMED,Focus of,27
1531672,0SRD0EZ,"Replacement of Left Knee Joint with Articulating Spacer, Open Approach",ICD10PCS,4169744,49076000,Knee joint structure,SNOMED,Has proc site,27
2752893,0DSB0ZZ,"Reposition Ileum, Open Approach",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Using acc device,27
2749805,0GTN0ZZ,"Resection of Right Inferior Parathyroid Gland, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,27
2754098,0KB60ZZ,"Excision of Left Shoulder Muscle, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Access of,27
2754134,0KBD0ZZ,"Excision of Left Hand Muscle, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,27
45890647,G6015,"Intensity modulated treatment delivery, single or multiple fields/arcs,via narrow spatially and temporally modulated beams, binary, dynamic mlc, per treatment session",HCPCS,40480519,441799006,Intensity modulated radiation therapy,SNOMED,Subsumes,27
43016698,0BD88ZX,"Extraction of Left Upper Lobe Bronchus, Via Natural or Artificial Opening Endoscopic, Diagnostic",ICD10PCS,4084319,24174009,Bronchoscope,SNOMED,Using device,27
43016684,0BD18ZX,"Extraction of Trachea, Via Natural or Artificial Opening Endoscopic, Diagnostic",ICD10PCS,4084319,24174009,Bronchoscope,SNOMED,Using device,27
43016474,0DDP8ZX,"Extraction of Rectum, Via Natural or Artificial Opening Endoscopic, Diagnostic",ICD10PCS,4144541,34402009,Rectum structure,SNOMED,Has dir proc site,27
42897918,0SPA0JZ,"Removal of Synthetic Substitute from Right Hip Joint, Acetabular Surface, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,27
2758414,0NR40JZ,"Replacement of Left Parietal Bone with Synthetic Substitute, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Access of,27
2769218,0QSJ06Z,"Reposition Right Fibula with Intramedullary Internal Fixation Device, Open Approach",ICD10PCS,4044893,129202001,Procedure on fibula,SNOMED,Is a,27
2768289,0RGA0J1,"Fusion of Thoracolumbar Vertebral Joint with Synthetic Substitute, Posterior Approach, Posterior Column, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,27
2766653,0QPMX5Z,"Removal of External Fixation Device from Left Tarsal, External Approach",ICD10PCS,4044524,129303008,Removal - action,SNOMED,Has method,27
2765845,0RH104Z,"Insertion of Internal Fixation Device into Cervical Vertebral Joint, Open Approach",ICD10PCS,4045049,129284003,Surgical action,SNOMED,Has method,27
2764729,0NUQ0JZ,"Supplement Left Orbit with Synthetic Substitute, Open Approach",ICD10PCS,4229604,88937006,Prosthetic procedure,SNOMED,Is a,27
2763542,0PBH0ZZ,"Excision of Right Radius, Open Approach",ICD10PCS,4029359,128994009,Excision of upper extremity structure,SNOMED,Is a,27
2759168,0NS504Z,"Reposition Right Temporal Bone with Internal Fixation Device, Open Approach",ICD10PCS,4001728,119576002,Musculoskeletal system transposition,SNOMED,Is a,27
2758405,0NR30JZ,"Replacement of Right Parietal Bone with Synthetic Substitute, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,27
2773973,0TC33ZZ,"Extirpation of Matter from Right Kidney Pelvis, Percutaneous Approach",ICD10PCS,4013298,103388001,Percutaneous approach,SNOMED,Has access,27
2757534,0JNJ0ZZ,"Release Right Hand Subcutaneous Tissue and Fascia, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Access of,27
2757244,0HRJXK4,"Replacement of Left Upper Leg Skin with Nonautologous Tissue Substitute, Partial Thickness, External Approach",ICD10PCS,4160209,371305003,Skin structure of thigh,SNOMED,Dir proc site of,27
2756740,0HR0XK3,"Replacement of Scalp Skin with Nonautologous Tissue Substitute, Full Thickness, External Approach",ICD10PCS,4182240,43067004,Skin structure of scalp,SNOMED,Has dir proc site,27
2756294,0JDK0ZZ,"Extraction of Left Hand Subcutaneous Tissue and Fascia, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,27
2756288,0JDG0ZZ,"Extraction of Right Lower Arm Subcutaneous Tissue and Fascia, Open Approach",ICD10PCS,4032953,14975008,Forearm structure,SNOMED,Has indir proc site,27
2755494,0J9G0ZZ,"Drainage of Right Lower Arm Subcutaneous Tissue and Fascia, Open Approach",ICD10PCS,4032953,14975008,Forearm structure,SNOMED,Has proc site,27
2771586,0SG1070,"Fusion of 2 or more Lumbar Vertebral Joints with Autologous Tissue Substitute, Anterior Approach, Anterior Column, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,27
2763430,0QB63ZX,"Excision of Right Upper Femur, Percutaneous Approach, Diagnostic",ICD10PCS,4013298,103388001,Percutaneous approach,SNOMED,Access of,27
2777699,0VB03ZX,"Excision of Prostate, Percutaneous Approach, Diagnostic",ICD10PCS,4013298,103388001,Percutaneous approach,SNOMED,Has access,27
2782819,2W2CX4Z,Dressing of Right Lower Arm using Bandage,ICD10PCS,4032953,14975008,Forearm structure,SNOMED,Has proc site,27
2788225,3E0F73Z,"Introduction of Anti-inflammatory into Respiratory Tract, Via Natural or Artificial Opening",ICD10PCS,4306074,387662008,Respiratory tract procedure,SNOMED,Is a,27
2788218,2W63XZZ,Traction of Abdominal Wall,ICD10PCS,4154333,272673000,Bone structure,SNOMED,Has dir proc site,27
2788078,6A650ZZ,"Phototherapy, Circulatory, Single",ICD10PCS,4151902,31394004,Light therapy,SNOMED,Is a,27
2787063,B31LYZZ,Fluoroscopy of Intercostal and Bronchial Arteries using Other Contrast,ICD10PCS,4043008,118633002,Artery of thorax,SNOMED,Has dir proc site,27
2786267,3E1F88X,"Irrigation of Respiratory Tract using Irrigating Substance, Via Natural or Artificial Opening Endoscopic, Diagnostic",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Using acc device,27
2786044,B244YZZ,Ultrasonography of Right Heart using Other Contrast,ICD10PCS,4334807,433231002,Contrast echocardiography,SNOMED,Is a,27
2782831,2W2QX4Z,Dressing of Right Lower Leg using Bandage,ICD10PCS,4107527,30021000,Lower leg structure,SNOMED,Has proc site,27
2783859,2W54X5Z,Removal of Packing Material on Chest Wall,ICD10PCS,4044524,129303008,Removal - action,SNOMED,Has method,27
2781406,0UN90ZZ,"Release Uterus, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,27
2781105,0UJD7ZZ,"Inspection of Uterus and Cervix, Via Natural or Artificial Opening",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Using acc device,27
2780646,0UDB7ZZ,"Extraction of Endometrium, Via Natural or Artificial Opening",ICD10PCS,4074287,176757001,Upper female genital tract operation,SNOMED,Is a,27
2780496,0VTB0ZZ,"Resection of Left Testis, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,27
2780330,0WCG4ZZ,"Extirpation of Matter from Peritoneal Cavity, Percutaneous Endoscopic Approach",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Acc device used by,27
2778207,0VBSXZZ,"Excision of Penis, External Approach",ICD10PCS,4029572,108044001,Penis excision,SNOMED,Is a,27
2777834,0WJJ0ZZ,"Inspection of Pelvic Cavity, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Access of,27
2730067,04B30ZZ,"Excision of Hepatic Artery, Open Approach",ICD10PCS,4004055,120216002,Removal from artery of abdomen,SNOMED,Is a,26
2729872,04QJ0ZZ,"Repair Left External Iliac Artery, Open Approach",ICD10PCS,42872711,450703003,Repair of iliac artery,SNOMED,Is a,26
2725199,02553ZZ,"Destruction of Atrial Septum, Percutaneous Approach",ICD10PCS,4208803,312332007,Operation on the atrial septum,SNOMED,Is a,26
2728946,03Q20ZZ,"Repair Innominate Artery, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,26
2726819,02QW0ZZ,"Repair Thoracic Aorta, Descending, Open Approach",ICD10PCS,4164150,45148003,Repair of great vessels,SNOMED,Is a,26
2726238,02HK3DZ,"Insertion of Intraluminal Device into Right Ventricle, Percutaneous Approach",ICD10PCS,4045049,129284003,Surgical action,SNOMED,Has method,26
2726132,02Q53ZZ,"Repair Atrial Septum, Percutaneous Approach",ICD10PCS,4117981,257903006,Repair - action,SNOMED,Has method,26
2725928,0271346,"Dilation of Coronary Artery, Two Arteries, Bifurcation, with Drug-eluting Intraluminal Device, Percutaneous Approach",ICD10PCS,4184832,41339005,Coronary angioplasty,SNOMED,Is a,26
2725778,02BD0ZZ,"Excision of Papillary Muscle, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Access of,26
2722981,00C73ZZ,"Extirpation of Matter from Cerebral Hemisphere, Percutaneous Approach",ICD10PCS,4323283,70586009,Operation on brain,SNOMED,Is a,26
2722688,00B60ZX,"Excision of Cerebral Ventricle, Open Approach, Diagnostic",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,26
2722665,009Y3ZZ,"Drainage of Lumbar Spinal Cord, Percutaneous Approach",ICD10PCS,4013298,103388001,Percutaneous approach,SNOMED,Has access,26
2722455,00973ZX,"Drainage of Cerebral Hemisphere, Percutaneous Approach, Diagnostic",ICD10PCS,4013298,103388001,Percutaneous approach,SNOMED,Has access,26
2730730,041L0JN,"Bypass Left Femoral Artery to Posterior Tibial Artery with Synthetic Substitute, Open Approach",ICD10PCS,4052256,233383008,Femorodistal bypass,SNOMED,Is a,26
2730250,041K09Q,"Bypass Right Femoral Artery to Lower Extremity Artery with Autologous Venous Tissue, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,26
2750606,0H9FXZZ,"Drainage of Right Hand Skin, External Approach",ICD10PCS,4044379,129237003,Closed approach,SNOMED,Has access,26
2730805,04C30ZZ,"Extirpation of Matter from Hepatic Artery, Open Approach",ICD10PCS,4004055,120216002,Removal from artery of abdomen,SNOMED,Is a,26
2731034,041N09L,"Bypass Left Popliteal Artery to Popliteal Artery with Autologous Venous Tissue, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,26
2754097,0KB60ZX,"Excision of Left Shoulder Muscle, Open Approach, Diagnostic",ICD10PCS,4143592,306869008,Muscle or tendon operation,SNOMED,Is a,26
2752228,0FN44ZZ,"Release Gallbladder, Percutaneous Endoscopic Approach",ICD10PCS,4013298,103388001,Percutaneous approach,SNOMED,Has access,26
2749123,0DJ64ZZ,"Inspection of Stomach, Percutaneous Endoscopic Approach",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Acc device used by,26
2748239,0D728DZ,"Dilation of Middle Esophagus with Intraluminal Device, Via Natural or Artificial Opening Endoscopic",ICD10PCS,4044550,129419002,Dilation - action,SNOMED,Method of,26
2747623,0DP64CZ,"Removal of Extraluminal Device from Stomach, Percutaneous Endoscopic Approach",ICD10PCS,4042680,118830002,Procedure on stomach,SNOMED,Is a,26
2744398,0BBH0ZZ,"Excision of Lung Lingula, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,26
2744166,0BBC0ZX,"Excision of Right Upper Lung Lobe, Open Approach, Diagnostic",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,26
2743386,0B9H7ZX,"Drainage of Lung Lingula, Via Natural or Artificial Opening, Diagnostic",ICD10PCS,4171200,49281003,Diagnostic procedure on lower respiratory tract,SNOMED,Is a,26
2742573,0B7B8ZZ,"Dilation of Left Lower Lobe Bronchus, Via Natural or Artificial Opening Endoscopic",ICD10PCS,4044550,129419002,Dilation - action,SNOMED,Has method,26
2741888,0BJK4ZZ,"Inspection of Right Lung, Percutaneous Endoscopic Approach",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Using acc device,26
2739641,07LK3DZ,"Occlusion of Thoracic Duct with Intraluminal Device, Percutaneous Approach",ICD10PCS,4280677,65818007,Stent,SNOMED,Using device,26
2737181,067F3ZZ,"Dilation of Right External Iliac Vein, Percutaneous Approach",ICD10PCS,4013298,103388001,Percutaneous approach,SNOMED,Has access,26
2735349,05793ZZ,"Dilation of Right Brachial Vein, Percutaneous Approach",ICD10PCS,4013298,103388001,Percutaneous approach,SNOMED,Access of,26
2734929,05WY3JZ,"Revision of Synthetic Substitute in Upper Vein, Percutaneous Approach",ICD10PCS,4259149,44800008,Revision of anastomosis of vein,SNOMED,Is a,26
2733605,05CY0ZZ,"Extirpation of Matter from Upper Vein, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Access of,26
2732222,047D0DZ,"Dilation of Left Common Iliac Artery with Intraluminal Device, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,26
2005537,79.69,"Debridement of open fracture site, other specified bone",ICD9Proc,4154333,272673000,Bone structure,SNOMED,Has dir proc site,26
2006961,88.96,Other intraoperative magnetic resonance imaging,ICD9Proc,4207313,312250003,Magnetic resonance imaging - action,SNOMED,Has method,26
