Id,Code,Name,Standard Class,Vocab,Validity,Concept
35918538,2830,CS Lymph Nodes,NAACCR Variable,NAACCR,Valid,Standard
35918407,2820,CS Tumor Size/Ext Eval,NAACCR Variable,NAACCR,Valid,Standard
35918865,2860,CS Mets Eval,NAACCR Variable,NAACCR,Valid,Standard
35918815,2850,CS Mets at DX,NAACCR Variable,NAACCR,Valid,Standard
46286405,985471000000101,HoNOS-LD (Health of the Nation Outcome Scales for People with Learning Disabilities) rating scale 4 - attention and concentration,Staging / Scales,SNOMED,Valid,Standard
3024865,1823-4,Alpha tocopherol [Mass/volume] in Serum or Plasma,Lab Test,LOINC,Valid,Standard
3012570,5002-1,Epstein Barr virus DNA [Presence] in Blood by NAA with probe detection,Lab Test,LOINC,Valid,Standard
3032411,49836-0,Platelet function (closure time) [Interpretation] in Blood Narrative,Lab Test,LOINC,Valid,Standard
3027401,15432-8,Testosterone Free/Testosterone.total in Serum or Plasma,Lab Test,LOINC,Valid,Standard
3041364,53317-4,Leukocyte clumps [Presence] in Urine by Automated,Lab Test,LOINC,Valid,Standard
36768255,OMOP4997930,Largest Dimension of Tumor,Dimension,Cancer Modifier,Valid,Standard
40765204,62467-6,Galactomannan Ag [Units/volume] in Specimen by Immunoassay,Lab Test,LOINC,Valid,Standard
3043453,32787-4,Neutrophil cytoplasmic Ab.perinuclear [Titer] in Serum,Lab Test,LOINC,Valid,Standard
40765163,62426-2,Bordetella sp DNA panel - Specimen by NAA with probe detection,Lab Test,LOINC,Valid,Standard
40763479,60424-9,Parainfluenza virus 4 Ag [Presence] in Specimen,Lab Test,LOINC,Valid,Standard
3021578,31926-9,Parainfluenza virus 2 Ag [Presence] in Specimen,Lab Test,LOINC,Valid,Standard
3010464,31924-4,Parainfluenza virus 1 Ag [Presence] in Specimen,Lab Test,LOINC,Valid,Standard
3005880,31928-5,Parainfluenza virus 3 Ag [Presence] in Specimen,Lab Test,LOINC,Valid,Standard
3018676,3174-0,Antithrombin [Units/volume] in Platelet poor plasma by Chromogenic method,Lab Test,LOINC,Valid,Standard
3038271,41172-8,Yeast.budding [#/area] in Urine sediment by Microscopy high power field,Lab Test,LOINC,Valid,Standard
40481096,444822002,Screening for malignant neoplasm of prostate,Procedure,SNOMED,Valid,Standard
3016010,5153-2,Epstein Barr virus early Ab [Presence] in Serum by Immunoassay,Lab Test,LOINC,Valid,Standard
3037791,13801-6,Protein/Creatinine [Mass Ratio] in 24 hour Urine,Lab Test,LOINC,Valid,Standard
1989465,99707-2,Continuous renal replacement therapy panel,Clinical Observation,LOINC,Valid,Standard
3023199,26467-1,Leukocytes [#/volume] in Pleural fluid,Lab Test,LOINC,Valid,Standard
3032084,35063-7,Eosinophils [#/volume] in Body fluid,Lab Test,LOINC,Valid,Standard
3033152,41499-5,Legionella pneumophila 1 Ag [Presence] in Urine by Immunoassay,Lab Test,LOINC,Valid,Standard
40759656,56536-6,Thyroglobulin Ab [Units/volume] in Serum or Plasma by Immunoassay,Lab Test,LOINC,Valid,Standard
3032207,49334-6,Adenovirus DNA [#/volume] (viral load) in Serum or Plasma by NAA with probe detection,Lab Test,LOINC,Valid,Standard
37021045,92966-1,Moraxella catarrhalis DNA [NCncRange] in Bronchoalveolar lavage by NAA with non-probe detection,Lab Test,LOINC,Valid,Standard
37020263,92973-7,Klebsiella oxytoca DNA [NCncRange] in Bronchoalveolar lavage by NAA with non-probe detection,Lab Test,LOINC,Valid,Standard
37019538,92947-1,Streptococcus pyogenes DNA [NCncRange] in Bronchoalveolar lavage by NAA with non-probe detection,Lab Test,LOINC,Valid,Standard
3023256,8125-7,CD34 cells/100 cells in Blood,Lab Test,LOINC,Valid,Standard
4046263,122444009,Enzyme measurement,Procedure,SNOMED,Valid,Standard
3045696,33638-8,Lymphocyte proliferation stimulated by phytohemagglutinin [Mass/volume] in Blood,Lab Test,LOINC,Valid,Standard
3048933,49300-7,Protein Fractions [Interpretation] in Urine by Immunofixation Narrative,Lab Test,LOINC,Valid,Standard
3028558,13993-1,Alpha 2 globulin/Protein.total in Urine by Electrophoresis,Lab Test,LOINC,Valid,Standard
3026665,13990-7,Alpha 1 globulin/Protein.total in Urine by Electrophoresis,Lab Test,LOINC,Valid,Standard
3010157,13995-6,Gamma globulin/Protein.total in Urine by Electrophoresis,Lab Test,LOINC,Valid,Standard
3009565,13994-9,Beta globulin/Protein.total in Urine by Electrophoresis,Lab Test,LOINC,Valid,Standard
3046867,32769-2,Alpha 1 antitrypsin phenotype [Interpretation] in Serum or Plasma,Lab Test,LOINC,Valid,Standard
3036557,5209-2,Herpes simplex virus 2 IgG Ab [Units/volume] in Serum by Immunoassay,Lab Test,LOINC,Valid,Standard
3024605,5256-3,Mycoplasma pneumoniae IgM Ab [Units/volume] in Serum by Immunoassay,Lab Test,LOINC,Valid,Standard
3040548,53012-1,Neutrophil Cytoplasmic Ab atypical [Titer] in Serum by Immunofluorescence,Lab Test,LOINC,Valid,Standard
3029959,51386-1,Plasma cells/100 leukocytes in Body fluid by Manual count,Lab Test,LOINC,Valid,Standard
3001038,5206-8,Herpes simplex virus 1 IgG Ab [Units/volume] in Serum by Immunoassay,Lab Test,LOINC,Valid,Standard
3032175,50024-9,Virus identified in Specimen by Shell vial culture,Lab Test,LOINC,Valid,Standard
3012096,667-6,Microscopic observation [Identifier] in Specimen by KOH preparation,Lab Test,LOINC,Valid,Standard
3030044,33023-3,CD34 cells/100 cells in Blood from Blood product unit,Lab Test,LOINC,Valid,Standard
42528203,85269-9,X-linked adrenoleukodystrophy newborn screen interpretation,Lab Test,LOINC,Valid,Standard
40765049,62301-7,Lysosomal storage disorders newborn screen interpretation,Lab Test,LOINC,Valid,Standard
2213287,No matching concept,No matching concept,Undefined,None,Invalid,Non-standard
3005168,2501-5,Iron binding capacity.unsaturated [Mass/volume] in Serum or Plasma,Lab Test,LOINC,Valid,Standard
3010831,19252-6,Megakaryocytes/100 leukocytes in Blood,Lab Test,LOINC,Valid,Standard
3023764,32355-0,Bacteria identified in Specimen by Respiratory culture,Lab Test,LOINC,Valid,Standard
4175226,275978004,Screening for malignant neoplasm of colon,Procedure,SNOMED,Valid,Standard
3040039,53709-2,Glial nuclear type 1 Ab [Titer] in Serum,Lab Test,LOINC,Valid,Standard
42870309,71369-3,Neutrophils.dysplastic [Presence] in Blood by Light microscopy,Lab Test,LOINC,Valid,Standard
3041939,53183-0,Glutarylcarnitine (C5-DC)+3-Hydroxydecanoylcarnitine (C10-OH) [Moles/volume] in DBS,Lab Test,LOINC,Valid,Standard
3041409,53173-1,3-Hydroxyhexanoylcarnitine (C6-OH) [Moles/volume] in DBS,Lab Test,LOINC,Valid,Standard
3040828,53178-0,3-Hydroxyoctanoylcarnitine (C8-OH)+Malonylcarnitine (C3-DC) [Moles/volume] in DBS,Lab Test,LOINC,Valid,Standard
3039623,53232-5,5-Oxoproline+Pipecolate [Moles/volume] in DBS,Lab Test,LOINC,Valid,Standard
43055688,72828-7,Chlamydia trachomatis and Neisseria gonorrhoeae DNA panel - Specimen,Lab Test,LOINC,Valid,Standard
3022907,1007-4,Direct antiglobulin test.polyspecific reagent [Presence] on Red Blood Cells,Lab Test,LOINC,Valid,Standard
586524,94756-4,SARS-CoV-2 (COVID-19) N gene [Presence] in Respiratory system specimen by Nucleic acid amplification using CDC primer-probe set N1,Lab Test,LOINC,Valid,Standard
3023873,10374-7,Helmet cells [Presence] in Blood by Light microscopy,Lab Test,LOINC,Valid,Standard
3032014,41746-9,Blastomyces dermatitidis Ag [Presence] in Urine by Immunoassay,Lab Test,LOINC,Valid,Standard
4076924,275740009,Serum uric acid measurement,Procedure,SNOMED,Valid,Standard
1175736,90441-7,Bordetella pertussis and Bordetella parapertussis DNA panel - Nasopharynx,Lab Test,LOINC,Valid,Standard
3030609,32755-1,CD19 cells/100 cells in Bronchial specimen,Lab Test,LOINC,Valid,Standard
4017498,104486009,"Albumin measurement, urine, quantitative",Procedure,SNOMED,Valid,Standard
4198890,313862000,Serum total T4 measurement,Procedure,SNOMED,Valid,Standard
3030571,35070-2,Basophils/100 leukocytes in Pleural fluid,Lab Test,LOINC,Valid,Standard
4243951,60170009,Analysis of arterial blood gases and pH,Procedure,SNOMED,Valid,Standard
44816692,74794-9,Thyroid hormone binding ratio (THBR) in Serum or Plasma,Lab Test,LOINC,Valid,Standard
4098519,250644007,LDH blood measurement,Procedure,SNOMED,Valid,Standard
3030026,33925-9,PCA-2 Ab [Titer] in Serum,Lab Test,LOINC,Valid,Standard
40761567,58466-4,DNA double strand IgG Ab [Titer] in Serum by Immunofluorescence (IF) Crithidia luciliae,Lab Test,LOINC,Valid,Standard
3019041,13997-2,Neuronal nuclear type 1 Ab [Titer] in Serum,Lab Test,LOINC,Valid,Standard
3029396,50670-9,Erythrocyte agglutination [Presence] in Blood,Lab Test,LOINC,Valid,Standard
3025317,3197-1,Coagulation factor VII activated [Units/volume] in Platelet poor plasma by Coagulation assay,Lab Test,LOINC,Valid,Standard
3011797,595-9,Bacteria identified in Abscess by Aerobe culture,Lab Test,LOINC,Valid,Standard
3022386,19162-7,Varicella zoster virus IgG Ab [Presence] in Serum,Lab Test,LOINC,Valid,Standard
3009194,22459-2,Reagin Ab [Presence] in Cerebral spinal fluid,Lab Test,LOINC,Valid,Standard
3009873,17652-9,Streptococcus pneumoniae Ag [Presence] in Specimen by Latex agglutination,Lab Test,LOINC,Valid,Standard
3038593,53717-5,PCA-1 Ab [Titer] in Serum,Lab Test,LOINC,Valid,Standard
3000194,21108-6,Beta 2 glycoprotein 1 IgA Ab [Units/volume] in Serum,Lab Test,LOINC,Valid,Standard
2212167,No matching concept,No matching concept,Undefined,None,Invalid,Non-standard
3029197,33979-6,Voltage-gated calcium channel N type binding Ab [Moles/volume] in Serum,Lab Test,LOINC,Valid,Standard
3043147,33980-4,Voltage-gated calcium channel P/Q type binding Ab [Moles/volume] in Serum,Lab Test,LOINC,Valid,Standard
3007835,2006-5,Cancer Ag 125 [Presence] in Serum or Plasma,Lab Test,LOINC,Valid,Standard
3029458,33535-6,Influenza virus A+B Ag [Presence] in Nasopharynx,Lab Test,LOINC,Valid,Standard
3036035,27816-8,von Willebrand factor (vWf) Ag actual/normal in Platelet poor plasma by Immunoassay,Lab Test,LOINC,Valid,Standard
3042149,40485-5,Urate crystals [#/area] in Urine sediment by Microscopy low power field,Lab Test,LOINC,Valid,Standard
3030465,50727-7,Serotonin release 100 IU/mL heparin.unfractionated [Units/volume] in Serum,Lab Test,LOINC,Valid,Standard
3029588,50728-5,Serotonin release 0.1 IU/mL heparin.unfractionated [Units/volume] in Serum,Lab Test,LOINC,Valid,Standard
3010314,8270-1,Service comment 09,Lab Test,LOINC,Valid,Standard
3044904,34163-6,Oxygen content in Blood,Lab Test,LOINC,Valid,Standard
1001892,93468-7,Acrylfentanyl [Mass/volume] in Urine by Confirmatory method,Lab Test,LOINC,Valid,Standard
1001741,93470-3,Furanylfentanyl [Mass/volume] in Urine by Confirmatory method,Lab Test,LOINC,Valid,Standard
44787015,74372-4,Acetyl fentanyl [Mass/volume] in Urine,Lab Test,LOINC,Valid,Standard
3039935,51737-5,HYDROmorphone Free [Mass/volume] in Urine,Lab Test,LOINC,Valid,Standard
3000648,3829-9,Morphine Free [Mass/volume] in Urine,Lab Test,LOINC,Valid,Standard
3039020,51739-1,Codeine Free [Mass/volume] in Urine,Lab Test,LOINC,Valid,Standard
40760853,57743-7,ABO group [Type] in Blood by Confirmatory method,Lab Test,LOINC,Valid,Standard
3030080,33927-5,Amphiphysin Ab [Titer] in Serum,Lab Test,LOINC,Valid,Standard
3034901,35386-2,CV2 IgG Ab [Titer] in Serum,Lab Test,LOINC,Valid,Standard
42868641,70167-2,Trichomonas vaginalis rRNA [Presence] in Urine by NAA with probe detection,Lab Test,LOINC,Valid,Standard
35918328,440,Grade,NAACCR Variable,NAACCR,Valid,Standard
4307360,83302001,Estrogen receptor assay (ERA),Procedure,SNOMED,Valid,Standard
3039050,51954-6,oxyCODONE Free [Mass/volume] in Urine,Lab Test,LOINC,Valid,Standard
42868381,69884-5,Service comment 57,Lab Test,LOINC,Valid,Standard
4041529,166610007,Serum bilirubin measurement,Procedure,SNOMED,Valid,Standard
3022520,3208-6,Coagulation factor VIII activated [Units/volume] in Platelet poor plasma by Coagulation assay,Lab Test,LOINC,Valid,Standard
4018619,104435004,Screening for occult blood in feces,Procedure,SNOMED,Valid,Standard
35918511,2851,CS Mets at Dx-Bone,NAACCR Variable,NAACCR,Valid,Standard
35918316,2852,CS Mets at Dx-Brain,NAACCR Variable,NAACCR,Valid,Standard
35918565,2853,CS Mets at Dx-Liver,NAACCR Variable,NAACCR,Valid,Standard
35918385,2854,CS Mets at Dx-Lung,NAACCR Variable,NAACCR,Valid,Standard
3023871,17859-0,Helicobacter pylori IgG Ab [Presence] in Serum or Plasma by Immunoassay,Lab Test,LOINC,Valid,Standard
3040976,52750-7,Activated protein C resistance [Presence] in Platelet poor plasma by Coagulation assay,Lab Test,LOINC,Valid,Standard
3043814,43407-6,Bacteria identified in Wound deep by Culture,Lab Test,LOINC,Valid,Standard
35918882,3410,Derived AJCC-7 N,NAACCR Variable,NAACCR,Valid,Standard
35918506,3412,Derived AJCC-7 N Descript,NAACCR Variable,NAACCR,Valid,Standard
35918692,1113,Mets at DX-Brain,NAACCR Variable,NAACCR,Valid,Standard
35918559,1116,Mets at DX-Lung,NAACCR Variable,NAACCR,Valid,Standard
35918491,1114,Mets at DX-Distant LN,NAACCR Variable,NAACCR,Valid,Standard
35918874,3402,Derived AJCC-7 T Descript,NAACCR Variable,NAACCR,Valid,Standard
35918424,3400,Derived AJCC-7 T,NAACCR Variable,NAACCR,Valid,Standard
35918510,3420,Derived AJCC-7 M,NAACCR Variable,NAACCR,Valid,Standard
35918472,3430,Derived AJCC-7 Stage Grp,NAACCR Variable,NAACCR,Valid,Standard
35918740,3422,Derived AJCC-7 M Descript,NAACCR Variable,NAACCR,Valid,Standard
4264167,61746007,Taking patient vital signs,Procedure,SNOMED,Valid,Standard
3019978,16131-5,Herpes simplex virus 2 DNA [Presence] in Specimen by NAA with probe detection,Lab Test,LOINC,Valid,Standard
3035069,16130-7,Herpes simplex virus 1 DNA [Presence] in Specimen by NAA with probe detection,Lab Test,LOINC,Valid,Standard
3005770,2164-2,Creatinine renal clearance in 24 hour Urine and Serum or Plasma,Lab Test,LOINC,Valid,Standard
35918527,1117,Mets at DX-Other,NAACCR Variable,NAACCR,Valid,Standard
35918581,1112,Mets at DX-Bone,NAACCR Variable,NAACCR,Valid,Standard
35918290,1115,Mets at DX-Liver,NAACCR Variable,NAACCR,Valid,Standard
3029455,33234-6,Calcium oxalate crystals [Presence] in Urine by Computer assisted method,Lab Test,LOINC,Valid,Standard
4033233,14768001,Peripheral blood smear interpretation,Procedure,SNOMED,Valid,Standard
3022709,26523-1,Promyelocytes [#/volume] in Blood,Lab Test,LOINC,Valid,Standard
3013927,7962-4,Measles virus IgG Ab [Units/volume] in Serum,Lab Test,LOINC,Valid,Standard
3002844,20472-7,Eosinophils [Presence] in Specimen by Wright stain,Lab Test,LOINC,Valid,Standard
3021884,4996-5,Cytomegalovirus DNA [Presence] in Blood by NAA with probe detection,Lab Test,LOINC,Valid,Standard
4232468,89793009,"Tri-iodothyronine measurement, total",Procedure,SNOMED,Valid,Standard
3009171,601-5,Fungus identified in Blood by Culture,Lab Test,LOINC,Valid,Standard
3022683,5781-0,Crystals [type] in Synovial fluid by Light microscopy,Lab Test,LOINC,Valid,Standard
3030526,50941-4,Mycobacterium sp [Presence] in Specimen by Organism specific culture,Lab Test,LOINC,Valid,Standard
2212241,No matching concept,No matching concept,Undefined,None,Invalid,Non-standard
3005445,3217-7,Coagulation factor X activated [Units/volume] in Platelet poor plasma by Coagulation assay,Lab Test,LOINC,Valid,Standard
4207483,312468003,Blood potassium measurement,Procedure,SNOMED,Valid,Standard
3050218,38370-3,Voriconazole [Mass/volume] in Serum or Plasma,Lab Test,LOINC,Valid,Standard
3045723,33194-2,Viable cells/100 cells in Specimen,Lab Test,LOINC,Valid,Standard
3050949,54083-1,CFTR gene mutations found [Identifier] in DBS by Molecular genetics method Nominal,Lab Test,LOINC,Valid,Standard
4098135,26958001,Hepatic function panel,Procedure,SNOMED,Valid,Standard
35918898,444,Mult Tum Rpt as One Prim,NAACCR Variable,NAACCR,Valid,Standard
35918675,442,Ambiguous Terminology DX,NAACCR Variable,NAACCR,Valid,Standard
35918563,446,Multiplicity Counter,NAACCR Variable,NAACCR,Valid,Standard
3050388,46217-6,Mycobacterium tuberculosis stimulated gamma interferon release by CD4+ T-cells [Units/volume] in Blood,Lab Test,LOINC,Valid,Standard
3031592,49989-7,Herpes simplex virus 2 DNA [#/volume] (viral load) in Body fluid by NAA with probe detection,Lab Test,LOINC,Valid,Standard
3029017,49986-3,Herpes simplex virus 1 DNA [#/volume] (viral load) in Body fluid by NAA with probe detection,Lab Test,LOINC,Valid,Standard
3039998,53814-0,Platelet aggregation arachidonate induced [Units/volume] in Blood,Lab Test,LOINC,Valid,Standard
3036688,35880-4,Tissue transglutaminase IgM Ab [Units/volume] in Serum,Lab Test,LOINC,Valid,Standard
3003510,21416-3,Neisseria gonorrhoeae DNA [Presence] in Urine by NAA with probe detection,Lab Test,LOINC,Valid,Standard
3027184,3281-3,Lupus anticoagulant [Interpretation] in Platelet poor plasma,Lab Test,LOINC,Valid,Standard
3029154,33905-1,Trichomonas sp [#/area] in Urine sediment by Microscopy high power field,Lab Test,LOINC,Valid,Standard
3048887,48591-2,Activated protein C resistance [Interpretation] in Platelet poor plasma,Lab Test,LOINC,Valid,Standard
4143731,307047009,Rectal temperature,Observable Entity,SNOMED,Valid,Standard
40761543,58442-5,Other elements [Identifier] in Urine sediment by Light microscopy,Lab Test,LOINC,Valid,Standard
3020229,5000-5,Cytomegalovirus DNA [Presence] in Specimen by NAA with probe detection,Lab Test,LOINC,Valid,Standard
2213212,No matching concept,No matching concept,Undefined,None,Invalid,Non-standard
3004221,9274-2,5 minute Apgar Score,Clinical Observation,LOINC,Valid,Standard
3006157,31146-4,Reagin Ab [Titer] in Cerebral spinal fluid by VDRL,Lab Test,LOINC,Valid,Standard
40761025,57916-9,Borrelia burgdorferi C6 Ab [Presence] in Serum,Lab Test,LOINC,Valid,Standard
3033987,38173-1,Borrelia burgdorferi C6 Ab [Units/volume] in Serum by Immunoassay,Lab Test,LOINC,Valid,Standard
40761572,58472-2,Other cells [#] in Body fluid by Manual count,Lab Test,LOINC,Valid,Standard
3039425,51794-6,Mitochondria M2 Ab [Titer] in Serum by Immunofluorescence,Lab Test,LOINC,Valid,Standard
3030035,32674-4,Cryptococcus sp Ag [Titer] in Cerebral spinal fluid,Lab Test,LOINC,Valid,Standard
3035572,734-4,Variant lymphocytes [#/volume] in Blood by Manual count,Lab Test,LOINC,Valid,Standard
3018867,7966-5,Mumps virus IgG Ab [Units/volume] in Serum,Lab Test,LOINC,Valid,Standard
2212550,No matching concept,No matching concept,Undefined,None,Invalid,Non-standard
3047296,44431-5,Annexin V IgG Ab [Units/volume] in Serum or Plasma,Lab Test,LOINC,Valid,Standard
3007527,9804-6,Weight of Stone,Lab Test,LOINC,Valid,Standard
4032173,14598005,Vitamin B12 measurement,Procedure,SNOMED,Valid,Standard
3018171,19080-1,Choriogonadotropin [Units/volume] in Serum or Plasma,Lab Test,LOINC,Valid,Standard
3029285,50968-7,HLA Ab [Type] in Serum,Lab Test,LOINC,Valid,Standard
3002446,5290-2,Reagin Ab [Presence] in Cerebral spinal fluid by VDRL,Lab Test,LOINC,Valid,Standard
3045765,34474-7,ABO and Rh group [Type] in Cord blood,Lab Test,LOINC,Valid,Standard
3027108,12195-4,Creatinine renal clearance/1.73 sq M in 24 hour Urine and Serum or Plasma,Lab Test,LOINC,Valid,Standard
3042585,39786-9,Pyridoxine [Moles/volume] in Serum or Plasma,Lab Test,LOINC,Valid,Standard
3040985,52114-6,Direct antiglobulin test.IgG specific reagent [presence] on Cord red blood cells,Lab Test,LOINC,Valid,Standard
3026688,6364-4,Clostridioides difficile toxin A+B [Units/volume] in Specimen by Immunoassay,Lab Test,LOINC,Valid,Standard
3042588,38995-7,Mixed cellular casts [#/area] in Urine sediment by Microscopy low power field,Lab Test,LOINC,Valid,Standard
4252066,408230000,Heparin induced thrombocytopenia screening test,Procedure,SNOMED,Valid,Standard
3015455,18267-5,CD16+CD56+ cells/100 cells in Blood,Lab Test,LOINC,Valid,Standard
37021127,92006-6,T-cell receptor excision circle [Cycle Threshold #] in DBS,Lab Test,LOINC,Valid,Standard
37020224,92002-5,SMN1 gene [Cycle Threshold #] in DBS by NAA with probe detection,Lab Test,LOINC,Valid,Standard
40765038,62290-2,"1,25-Dihydroxyvitamin D [Mass/volume] in Serum or Plasma",Lab Test,LOINC,Valid,Standard
42869531,71776-9,Gamma interferon background [Units/volume] in Blood by Immunoassay,Lab Test,LOINC,Valid,Standard
40762528,59465-5,Pathologist review of results,Lab Test,LOINC,Valid,Standard
3034629,41480-5,BK virus DNA [#/volume] (viral load) in Urine by NAA with probe detection,Lab Test,LOINC,Valid,Standard
3018948,12208-5,Eosinophils/100 leukocytes in Cerebral spinal fluid by Manual count,Lab Test,LOINC,Valid,Standard
3041543,51586-6,Other cells/100 leukocytes in Blood by Manual count,Lab Test,LOINC,Valid,Standard
3002197,28005-7,MTHFR gene c.677C>T [Genotype] in Blood or Tissue by Molecular genetics method Nominal,Lab Test,LOINC,Valid,Standard
21493383,80596-0,Rhinovirus 5' UTR RNA [Presence] in Nasopharynx by NAA with probe detection,Lab Test,LOINC,Valid,Standard
4170051,48094003,Abdominal girth measurement,Procedure,SNOMED,Valid,Standard
1619025,98979-8,"Glomerular filtration rate/1.73 sq M.predicted [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (CKD-EPI 2021)",Lab Test,LOINC,Valid,Standard
4219024,39700003,Free thyroxine index,Procedure,SNOMED,Valid,Standard
3013750,25514-1,Rubella virus IgG Ab [Presence] in Serum,Lab Test,LOINC,Valid,Standard
3047184,33800-4,DNA double strand IgG Ab [Units/volume] in Serum,Lab Test,LOINC,Valid,Standard
2212186,No matching concept,No matching concept,Undefined,None,Invalid,Non-standard
3042234,53813-2,Platelet aggregation ADP induced [Units/volume] in Blood,Lab Test,LOINC,Valid,Standard
3025346,21021-1,Microscopic observation [Identifier] in Bronchial specimen by Gram stain,Lab Test,LOINC,Valid,Standard
4098179,252318005,Immunology laboratory test,Procedure,SNOMED,Valid,Standard
3048922,49247-0,Amino acid pattern [Interpretation] in Serum or Plasma Narrative,Lab Test,LOINC,Valid,Standard
3045997,33215-5,Neutrophils.agranular [Presence] in Blood by Light microscopy,Lab Test,LOINC,Valid,Standard
1002411,94022-1,Depression score,Clinical Observation,LOINC,Valid,Standard
3038629,53568-2,Platelet aggregation arachidonate induced in Platelet rich plasma --500 ug/mL,Lab Test,LOINC,Valid,Standard
3036300,23858-4,Epstein Barr virus DNA [Presence] in Cerebral spinal fluid by NAA with probe detection,Lab Test,LOINC,Valid,Standard
3005353,3289-6,Prothrombin activity actual/normal in Platelet poor plasma by Coagulation assay,Lab Test,LOINC,Valid,Standard
40770918,68324-3,von Willebrand factor (vWf).activity actual/normal in Platelet poor plasma by Immunoassay,Lab Test,LOINC,Valid,Standard
3004409,3218-5,Coagulation factor X activity actual/normal in Platelet poor plasma by Coagulation assay,Lab Test,LOINC,Valid,Standard
36303503,88034-4,Ventilator settings Document,Clinical Observation,LOINC,Valid,Standard
35918652,764,Summary Stage 2018,NAACCR Variable,NAACCR,Valid,Standard
3020829,30374-3,Basophils/100 leukocytes in Cerebral spinal fluid,Lab Test,LOINC,Valid,Standard
44793131,377981000000102,Total prostate specific antigen level,Procedure,SNOMED,Valid,Standard
3033455,42207-1,IgG in CSF/IgG in serum,Lab Test,LOINC,Valid,Standard
4091292,252156002,Occult blood screening,Procedure,SNOMED,Valid,Standard
42529185,83064-6,Calcium.ionized [Moles/volume] in Blood drawn from CRRT circuit,Lab Test,LOINC,Valid,Standard
3021236,5370-2,Streptolysin O Ab [Units/volume] in Serum or Plasma,Lab Test,LOINC,Valid,Standard
3026237,6741-3,Erythrocytes [#/volume] in Body fluid by Manual count,Lab Test,LOINC,Valid,Standard
21492556,79321-6,Lysophosphatidylcholine(26:0) [Moles/volume] in DBS,Lab Test,LOINC,Valid,Standard
2212703,No matching concept,No matching concept,Undefined,None,Invalid,Non-standard
46235126,75513-2,dRVVT with 1:1 PNP (LA mix),Lab Test,LOINC,Valid,Standard
3005686,10371-3,Bite cells [Presence] in Blood by Light microscopy,Lab Test,LOINC,Valid,Standard
3029774,33924-2,Neuronal nuclear type 3 Ab [Titer] in Serum,Lab Test,LOINC,Valid,Standard
3017149,16291-7,Herpes simplex virus 1 [Presence] in Specimen by Organism specific culture,Lab Test,LOINC,Valid,Standard
40771901,69380-4,"t(9;22)(q34.1;q11)(ABL1,BCR) b2a2+b3a2 fusion transcript/control transcript (International Scale) [# Ratio] in Blood or Tissue by Molecular genetics method",Lab Test,LOINC,Valid,Standard
3048505,48398-2,Hepatitis B virus DNA [log units/volume] (viral load) in Serum or Plasma by NAA with probe detection,Lab Test,LOINC,Valid,Standard
3046422,43201-3,BK virus DNA [Log #/volume] (viral load) in Specimen by NAA with probe detection,Lab Test,LOINC,Valid,Standard
3020358,20402-4,CD16+CD56+ cells [#/volume] in Blood,Lab Test,LOINC,Valid,Standard
3045342,46154-1,Trichomonas vaginalis rRNA [Presence] in Specimen by NAA with probe detection,Lab Test,LOINC,Valid,Standard
3051014,46702-7,Leukocytes [#/area] in Urine sediment by Automated count,Lab Test,LOINC,Valid,Standard
3045813,44089-1,Escherichia coli O157:H7 [Identifier] in Specimen by Organism specific culture,Lab Test,LOINC,Valid,Standard
40763543,60489-2,Streptococcus pyogenes DNA [Presence] in Throat by NAA with probe detection,Lab Test,LOINC,Valid,Standard
3008108,11153-4,Hematocrit [Volume Fraction] of Body fluid,Lab Test,LOINC,Valid,Standard
3048401,47003-9,Varicella zoster virus DNA [#/volume] (viral load) in Serum or Plasma by NAA with probe detection,Lab Test,LOINC,Valid,Standard
3007955,20053-5,Atmospheric pressure,Clinical Observation,LOINC,Valid,Standard
4041715,167009006,Blood ethanol measurement,Procedure,SNOMED,Valid,Standard
3045041,43180-9,Herpes simplex virus 2 IgG Ab [Presence] in Serum or Plasma by Immunoassay,Lab Test,LOINC,Valid,Standard
3010503,8116-6,CD19 cells [#/volume] in Blood,Lab Test,LOINC,Valid,Standard
3039971,51916-5,Herpes simplex virus 1 IgG Ab [Presence] in Serum or Plasma by Immunoassay,Lab Test,LOINC,Valid,Standard
3047148,33558-8,Creatinine renal clearance in Urine and Serum or Plasma collected for unspecified duration,Lab Test,LOINC,Valid,Standard
3035283,42233-7,Acetylcholine receptor ganglionic neuronal Ab [Moles/volume] in Serum,Lab Test,LOINC,Valid,Standard
3038915,53563-3,Platelet aggregation ADP induced in Platelet rich plasma --20 umol/mL,Lab Test,LOINC,Valid,Standard
3007027,14251-3,Mitochondria M2 IgG Ab [Units/volume] in Serum,Lab Test,LOINC,Valid,Standard
4324411,70991003,"Fluorescent antibody, titer",Procedure,SNOMED,Valid,Standard
3001362,30458-4,Plasma cells [#/volume] in Blood,Lab Test,LOINC,Valid,Standard
3030548,35071-0,Basophils [#/volume] in Body fluid,Lab Test,LOINC,Valid,Standard
3043954,39802-4,Creatinine in dialysis fluid/Creatinine in serum or plasma,Lab Test,LOINC,Valid,Standard
3012901,12782-9,Oligoclonal bands [Interpretation] in Cerebral spinal fluid by Electrophoresis,Lab Test,LOINC,Valid,Standard
3047713,38381-0,Influenza virus A cDNA [Presence] in Specimen by NAA with probe detection,Lab Test,LOINC,Valid,Standard
