Id,Code,Name,Standard Class,Vocab,Validity,Concept
4162115,371963002,Primary malignant neoplasm of adrenal cortex,Disorder,SNOMED,Valid,Standard
4128888,126713003,Neoplasm of lung,Disorder,SNOMED,Valid,Standard
4112780,285641009,Metastasis to brain of unknown primary,Disorder,SNOMED,Valid,Non-standard
4095693,26169004,Allergic otitis media,Disorder,SNOMED,Valid,Standard
4091029,249468005,Anorexia symptom,Clinical Finding,SNOMED,Valid,Non-standard
4053589,125619004,Traumatic dislocation of joint of finger,Disorder,SNOMED,Valid,Standard
40481522,444910004,Primary mediastinal (thymic) large B-cell lymphoma,Disorder,SNOMED,Valid,Standard
4000972,202881005,Tibialis posterior tendinitis,Disorder,SNOMED,Valid,Standard
373203,56530002,Central opacity of cornea,Disorder,SNOMED,Valid,Standard
321638,198942000,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium",Disorder,SNOMED,Valid,Standard
313324,309155007,Cheyne-Stokes respiration,Clinical Finding,SNOMED,Valid,Standard
259755,94075002,Primary malignant neoplasm of subglottis,Disorder,SNOMED,Valid,Standard
762217,303261000119107,Calcific tendinitis of right shoulder,Disorder,SNOMED,Valid,Standard
761930,21000119103,Asymptomatic carotid artery stenosis,Disorder,SNOMED,Valid,Standard
759883,1074591000119106,Arthritis of joint of left shoulder region,Disorder,SNOMED,Valid,Non-standard
45773067,8771000119104,Bilateral moderate to severe visual impairment,Disorder,SNOMED,Valid,Standard
443951,32110003,Disorder of anus,Disorder,SNOMED,Valid,Standard
442075,197616000,Chronic glomerulonephritis associated with another disorder,Disorder,SNOMED,Valid,Non-standard
437256,49762007,Hereditary factor XI deficiency disease,Disorder,SNOMED,Valid,Standard
4330644,431737008,Acute lower urinary tract infection,Disorder,SNOMED,Valid,Standard
4329087,431231008,Acute rhinosinusitis,Disorder,SNOMED,Valid,Standard
4318561,95665007,Facial paresthesia,Clinical Finding,SNOMED,Valid,Standard
4267800,364006,Acute left-sided heart failure,Disorder,SNOMED,Valid,Standard
42538556,762286005,Subgaleal epicranial subaponeurotic hemorrhage due to birth injury,Disorder,SNOMED,Valid,Standard
4202682,54013005,Closed fracture of first metatarsal bone,Disorder,SNOMED,Valid,Standard
4144302,426071002,Hodgkin's disease in remission,Disorder,SNOMED,Valid,Standard
4115411,301364008,Pain of skin,Clinical Finding,SNOMED,Valid,Standard
4087470,248229009,Vasovagal symptom,Clinical Finding,SNOMED,Valid,Standard
4066040,1717003,Idiopathic guttate hypomelanosis,Disorder,SNOMED,Valid,Standard
4057521,196767003,External gastric fistula,Disorder,SNOMED,Valid,Standard
4043734,230716006,Carotid territory transient ischemic attack,Disorder,SNOMED,Valid,Standard
4024671,1963002,Paroxysmal nocturnal hemoglobinuria,Disorder,SNOMED,Valid,Standard
37016718,712823008,Acute depression,Disorder,SNOMED,Valid,Standard
36712845,12491000132101,Isolated proteinuria,Clinical Finding,SNOMED,Valid,Standard
313011,10818008,Congenital malposition of heart,Disorder,SNOMED,Valid,Standard
134732,288245007,Acquired forearm deformity,Disorder,SNOMED,Valid,Standard
439719,240383005,Disseminated mycobacteriosis,Disorder,SNOMED,Valid,Standard
438527,354223006,"Juvenile osteochondrosis of lower extremity, excluding foot",Disorder,SNOMED,Valid,Standard
438268,75137002,Closed traumatic dislocation of joint of finger,Disorder,SNOMED,Valid,Standard
435368,38774000,Pectus carinatum,Disorder,SNOMED,Valid,Standard
4346977,239899000,Polymyositis associated with autoimmune disease,Disorder,SNOMED,Valid,Standard
4298033,403916003,Basal cell carcinoma of forehead,Disorder,SNOMED,Valid,Standard
4276173,64540004,Lichen planopilaris,Disorder,SNOMED,Valid,Standard
4262239,46014006,Corn of toe,Disorder,SNOMED,Valid,Standard
4253472,40780007,Human immunodeficiency virus I infection,Disorder,SNOMED,Valid,Standard
4228938,406575008,Infection caused by vancomycin resistant Enterococcus,Disorder,SNOMED,Valid,Standard
4221399,82696006,Neonatal jaundice due to delayed conjugation from breast milk inhibitor,Clinical Finding,SNOMED,Valid,Standard
4201021,315016007,At increased risk of coronary heart disease,Clinical Finding,SNOMED,Valid,Standard
4180908,363473003,Malignant neoplasm of brainstem,Disorder,SNOMED,Valid,Standard
4179670,427896006,Chronic respiratory insufficiency,Disorder,SNOMED,Valid,Standard
4101469,25380002,Pericarditis secondary to systemic lupus erythematosus,Disorder,SNOMED,Valid,Standard
4099995,253276007,Common atrium,Disorder,SNOMED,Valid,Standard
4083770,247369005,Facet joint pain,Clinical Finding,SNOMED,Valid,Standard
4049043,206576006,Neonatal cerebral ischemia,Disorder,SNOMED,Valid,Standard
40481798,442057004,Chronic depressive personality disorder,Disorder,SNOMED,Valid,Standard
40481145,444867009,Open fracture of vault of skull,Disorder,SNOMED,Valid,Standard
40480640,444702007,Irregular bowel habits,Clinical Finding,SNOMED,Valid,Standard
40480082,443095000,Hemicrania continua,Disorder,SNOMED,Valid,Standard
37019054,713498009,Circadian rhythm sleep disorder of shift work type,Disorder,SNOMED,Valid,Standard
36684779,345621000119109,Bilateral irregular astigmatism of eyes,Disorder,SNOMED,Valid,Standard
762239,305461000119109,Contracture of joint of left hand,Disorder,SNOMED,Valid,Standard
762108,291951000119108,Right-sided piriformis syndrome,Disorder,SNOMED,Valid,Standard
74740,367506006,Polydactyly,Disorder,SNOMED,Valid,Standard
73338,35726004,Sprain of lateral collateral ligament of knee,Disorder,SNOMED,Valid,Standard
443698,439855007,Abnormal anal Papanicolaou smear,Clinical Finding,SNOMED,Valid,Standard
441835,191570001,Chronic schizoaffective schizophrenia,Disorder,SNOMED,Valid,Standard
440158,27075004,"Venereal disease in mother complicating pregnancy, childbirth AND/OR puerperium",Disorder,SNOMED,Valid,Standard
43531133,608832005,Lumbar discogenic pain,Disorder,SNOMED,Valid,Standard
4314210,94755004,Neoplasm of uncertain behavior of blood vessel,Disorder,SNOMED,Valid,Standard
4296627,7687006,Fracture of ilium,Disorder,SNOMED,Valid,Standard
4287253,69437003,Abnormal foot pulse,Clinical Finding,SNOMED,Valid,Standard
4269764,62403005,Glucose-6-phosphate dehydrogenase deficiency anemia,Disorder,SNOMED,Valid,Standard
4239729,91981009,Benign neoplasm of appendix,Disorder,SNOMED,Valid,Standard
4172076,274890007,"Drug, medicament, or biological substance in urine above reference range",Clinical Finding,SNOMED,Valid,Non-standard
4144903,427518000,Synovial cyst of lumbar spine,Disorder,SNOMED,Valid,Standard
4116347,303082009,Portal hypertensive gastropathy,Disorder,SNOMED,Valid,Standard
4069316,203509009,Clavicle pain,Clinical Finding,SNOMED,Valid,Standard
4037891,162301005,Bilateral headache,Clinical Finding,SNOMED,Valid,Standard
380428,62856000,Nonobliterative otosclerosis involving oval window,Disorder,SNOMED,Valid,Standard
36684464,117211000119105,Peripheral T-cell lymphoma of lymph nodes of multiple sites,Disorder,SNOMED,Valid,Standard
319038,66189004,Postmyocardial infarction syndrome,Disorder,SNOMED,Valid,Non-standard
256811,128274005,Congenital anomaly of nose,Disorder,SNOMED,Valid,Standard
201518,93875005,Primary malignant neoplasm of lower limb,Disorder,SNOMED,Valid,Standard
199859,3560000,Bilateral recurrent inguinal hernia,Disorder,SNOMED,Valid,Standard
197852,4062006,Lumbosacral plexus lesion,Disorder,SNOMED,Valid,Standard
196751,198903000,Placenta previa with hemorrhage,Disorder,SNOMED,Valid,Standard
77358,116311003,Finding of hand region,Clinical Finding,SNOMED,Valid,Standard
762237,305431000119101,Contracture of joint of left ankle,Disorder,SNOMED,Valid,Standard
760207,1092001000119106,Otorrhea of right ear,Disorder,SNOMED,Valid,Standard
74806,32348000,Open wound of finger with complication,Disorder,SNOMED,Valid,Standard
45763845,700366006,Internal hordeolum of upper eyelid,Disorder,SNOMED,Valid,Standard
45757521,176271000119108,Total bilirubin above reference range,Clinical Finding,SNOMED,Valid,Standard
45757134,10756101000119107,Group B streptococcus infection in mother complicating childbirth,Disorder,SNOMED,Valid,Standard
440750,95452006,Thrombophlebitis of deep veins of upper extremities,Disorder,SNOMED,Valid,Standard
440363,362971004,Disorder of lymphatic system,Disorder,SNOMED,Valid,Standard
439785,40926005,Moderate mixed bipolar I disorder,Disorder,SNOMED,Valid,Standard
437259,54319003,Disruptive behavior disorder,Disorder,SNOMED,Valid,Standard
435563,194926000,Acute and subacute infective endocarditis associated with another disorder,Disorder,SNOMED,Valid,Non-standard
434877,93523009,Hodgkin's disease of lymph nodes of axilla AND/OR upper limb,Disorder,SNOMED,Valid,Non-standard
4344166,239920006,Adult onset Still's disease,Disorder,SNOMED,Valid,Standard
4341231,235640006,Tracheo-esophageal fistula without atresia of esophagus,Disorder,SNOMED,Valid,Standard
433423,93939009,Primary malignant neoplasm of pancreatic duct,Disorder,SNOMED,Valid,Standard
4312754,86157004,Occupational lung disease,Disorder,SNOMED,Valid,Standard
42709797,449669007,Absence of upper limb,Clinical Finding,SNOMED,Valid,Standard
4263049,4641009,Myxedema heart disease,Disorder,SNOMED,Valid,Standard
4220074,82053000,Splenic abscess,Disorder,SNOMED,Valid,Standard
4215003,80976008,Myasthenic crisis,Disorder,SNOMED,Valid,Standard
4203556,308757003,Collapse of cervical vertebra,Disorder,SNOMED,Valid,Standard
4192633,75659004,Acquired partial lipodystrophy,Disorder,SNOMED,Valid,Standard
4181062,363168001,Inflammation of skin and/or subcutaneous tissue,Disorder,SNOMED,Valid,Standard
4174627,296053004,Benzodiazepine overdose,Disorder,SNOMED,Valid,Standard
4123726,235104008,Impacted tooth,Disorder,SNOMED,Valid,Standard
4113228,299704007,Lump on face,Clinical Finding,SNOMED,Valid,Standard
4103504,301471002,Enlarged tonsil,Clinical Finding,SNOMED,Valid,Standard
4095288,26298008,Ketoacidotic coma due to diabetes mellitus,Disorder,SNOMED,Valid,Standard
4088114,2471009,Postoperative intra-abdominal abscess,Disorder,SNOMED,Valid,Standard
4055851,211218007,"Insect bite, nonvenomous, of upper arm",Disorder,SNOMED,Valid,Standard
4055350,197432008,Biliary dyskinesia,Disorder,SNOMED,Valid,Standard
40383286,186342000,Pulmonary Mycobacterium avium complex infection,Disorder,SNOMED,Valid,Standard
4034024,23714000,Nasal vestibulitis,Disorder,SNOMED,Valid,Standard
4024117,196152007,Pulmonary insufficiency following surgery,Disorder,SNOMED,Valid,Standard
36715623,721349005,Fracture of fifth cervical vertebra,Disorder,SNOMED,Valid,Standard
22839,109369002,Overlapping malignant neoplasm of larynx,Disorder,SNOMED,Valid,Standard
198822,12430003,Furuncle of buttock,Disorder,SNOMED,Valid,Standard
196268,73602001,Open wound of hip AND thigh with complication,Disorder,SNOMED,Valid,Standard
141651,73442001,Stevens-Johnson syndrome,Disorder,SNOMED,Valid,Standard
619584,896781006,Acquired atresia of vagina,Disorder,SNOMED,Valid,Standard
45768671,707147002,Asplenia,Disorder,SNOMED,Valid,Standard
444249,82117004,Abrasion and/or friction burn with infection,Disorder,SNOMED,Valid,Standard
4299545,402604004,Disorder of skin color,Disorder,SNOMED,Valid,Standard
4278463,36637003,Intermittent tremor,Clinical Finding,SNOMED,Valid,Standard
4252074,74669004,Cardiac cirrhosis,Disorder,SNOMED,Valid,Standard
4240216,5805002,Bolus impaction,Clinical Finding,SNOMED,Valid,Standard
4217230,417444002,Endoleak,Disorder,SNOMED,Valid,Non-standard
4212727,41582007,Streptococcal tonsillitis,Disorder,SNOMED,Valid,Standard
4153692,283526001,Puncture wound of abdomen,Disorder,SNOMED,Valid,Standard
4130717,264552009,Neurological deficit,Clinical Finding,SNOMED,Valid,Standard
4124689,233854003,Atrial myxoma,Disorder,SNOMED,Valid,Standard
4116450,201825001,Secondary multiple arthrosis,Disorder,SNOMED,Valid,Standard
4096766,262820001,Contusion of spleen,Disorder,SNOMED,Valid,Standard
4055281,167239007,Urine color abnormal,Clinical Finding,SNOMED,Valid,Standard
4052685,23568008,Metatarsus adductus,Disorder,SNOMED,Valid,Standard
40493243,445928005,Eisenmenger's syndrome,Disorder,SNOMED,Valid,Standard
40482959,445328000,Papule of skin,Disorder,SNOMED,Valid,Standard
4027461,22811006,Leukoencephalopathy,Disorder,SNOMED,Valid,Standard
4002139,202815009,Cervicothoracic ankylosis,Disorder,SNOMED,Valid,Standard
37116369,733054008,Acute lung injury during and following administration of blood product,Disorder,SNOMED,Valid,Standard
36684754,343791000119101,Bilateral retinopathy of prematurity,Disorder,SNOMED,Valid,Standard
197656,204957003,Medullary cystic disease of the kidney,Disorder,SNOMED,Valid,Standard
192433,48644003,Congenital hypertrophic pyloric stenosis,Disorder,SNOMED,Valid,Standard
44783012,699046000,Craniofacial pain,Clinical Finding,SNOMED,Valid,Standard
435684,15531007,Injury of popliteal artery,Disorder,SNOMED,Valid,Standard
43530641,122731000119104,Primary thunderclap headache,Disorder,SNOMED,Valid,Standard
4340961,235944000,Drug-induced acute pancreatitis,Disorder,SNOMED,Valid,Standard
432787,398117008,Falling injury,Disorder,SNOMED,Valid,Standard
432660,196380002,Dentofacial anomaly,Disorder,SNOMED,Valid,Non-standard
4313792,94408005,Metastatic malignant neoplasm to mediastinal lymph nodes,Disorder,SNOMED,Valid,Non-standard
4279620,66489009,Congenital absence of lung,Disorder,SNOMED,Valid,Standard
4201438,51646002,Streptococcal arthritis,Disorder,SNOMED,Valid,Standard
4190326,373604002,Light chain deposition disease,Disorder,SNOMED,Valid,Standard
4180145,363093002,Disorders of fetal movement,Disorder,SNOMED,Valid,Standard
4174010,297131007,Fracture of middle phalanx of finger,Disorder,SNOMED,Valid,Standard
4171214,42201002,Nasal mucosa dry,Clinical Finding,SNOMED,Valid,Standard
4154803,271719001,Raised intracranial pressure,Clinical Finding,SNOMED,Valid,Standard
4150761,279066007,Foot joint pain,Clinical Finding,SNOMED,Valid,Standard
4149783,309737007,Abdominal pain in pregnancy,Clinical Finding,SNOMED,Valid,Standard
4137525,425748003,Acute exacerbation of chronic bronchitis,Disorder,SNOMED,Valid,Standard
4135349,31758001,Post-ictal state,Clinical Finding,SNOMED,Valid,Standard
4112762,254745007,Fibrous papule of nose,Disorder,SNOMED,Valid,Standard
4112022,195216008,Left sided cerebral hemisphere cerebrovascular accident,Disorder,SNOMED,Valid,Standard
4099943,191983006,Bruxism,Disorder,SNOMED,Valid,Standard
4099646,190309006,Thyroid atrophy,Disorder,SNOMED,Valid,Standard
4046444,230738008,Asymptomatic cerebrovascular disease,Disorder,SNOMED,Valid,Standard
4032445,236681009,Infective urethritis,Disorder,SNOMED,Valid,Standard
4015991,208610006,"Closed fracture proximal tibia, medial condyle (plateau)",Disorder,SNOMED,Valid,Standard
377873,89893000,Lid lag,Clinical Finding,SNOMED,Valid,Standard
201214,18504008,Toxic shock syndrome,Disorder,SNOMED,Valid,Standard
132850,94716000,Myeloid leukemia in remission,Disorder,SNOMED,Valid,Standard
607783,1155943009,Allergic contact dermatitis caused by metal and/or metal compound,Disorder,SNOMED,Valid,Standard
45757399,129801000119109,Mass of uterus,Clinical Finding,SNOMED,Valid,Standard
439264,194281003,Acute suppurative otitis media,Disorder,SNOMED,Valid,Standard
437456,42377002,Poisoning by anticonvulsant,Disorder,SNOMED,Valid,Non-standard
437220,94134006,Primary malignant neoplasm of ventral surface of tongue,Disorder,SNOMED,Valid,Standard
4329160,223176004,Cerebellar disorder,Disorder,SNOMED,Valid,Standard
43021267,473060006,Infection associated with cardiac implant,Disorder,SNOMED,Valid,Standard
4228112,421437000,Hypoglycemic coma due to type 1 diabetes mellitus,Disorder,SNOMED,Valid,Standard
4219152,41729002,Horseshoe kidney,Disorder,SNOMED,Valid,Standard
4214869,80813006,Hemophilic arthropathy,Disorder,SNOMED,Valid,Standard
4059137,197820003,Dilatation of renal pelvis,Disorder,SNOMED,Valid,Standard
40480033,441658007,Pneumonia caused by Staphylococcus aureus,Disorder,SNOMED,Valid,Standard
4028571,1070000,Facial myokymia,Clinical Finding,SNOMED,Valid,Standard
4028337,13401001,Ablepharon,Disorder,SNOMED,Valid,Standard
36715679,721415001,Fracture of first thoracic vertebra,Disorder,SNOMED,Valid,Standard
36685243,1091691000119101,Meniere's disease of right inner ear,Disorder,SNOMED,Valid,Standard
258554,42908004,"Primary atelectasis, in perinatal period",Disorder,SNOMED,Valid,Standard
135370,18503002,Perinatal cutaneous hemorrhage,Disorder,SNOMED,Valid,Standard
134404,17440005,Anal spasm,Disorder,SNOMED,Valid,Standard
762910,433631000124103,Acute labyrinthitis,Disorder,SNOMED,Valid,Standard
762388,344961000119109,Pain of bilateral eyes,Clinical Finding,SNOMED,Valid,Standard
436740,17382005,Cervical incompetence,Disorder,SNOMED,Valid,Standard
435380,53627009,Closed fracture of radius AND ulna,Disorder,SNOMED,Valid,Standard
434758,38206000,Exceptionally large at birth,Disorder,SNOMED,Valid,Standard
43021342,473091000,Inflammation associated with indwelling urinary catheter,Disorder,SNOMED,Valid,Standard
4284492,37042000,Guttate psoriasis,Disorder,SNOMED,Valid,Standard
4281516,66383009,Gingivitis,Disorder,SNOMED,Valid,Standard
4257827,410039003,Mycetoma,Disorder,SNOMED,Valid,Standard
42538607,762348004,Acute insomnia,Disorder,SNOMED,Valid,Standard
4223212,83969004,Fracture of temporal bone,Disorder,SNOMED,Valid,Standard
4218389,39848009,Whiplash injury to neck,Disorder,SNOMED,Valid,Standard
4182420,429661002,Neuroma of foot,Disorder,SNOMED,Valid,Standard
4167917,275354003,Pronation deformity of the foot,Clinical Finding,SNOMED,Valid,Standard
4138908,426136000,Delayed renal graft function,Disorder,SNOMED,Valid,Standard
4135083,263029007,Dislocation of patellofemoral joint,Disorder,SNOMED,Valid,Standard
4127562,236620008,Infective cystitis,Disorder,SNOMED,Valid,Standard
4059379,16851005,Mitochondrial myopathy,Disorder,SNOMED,Valid,Standard
4033942,238982009,Diabetic dermopathy,Disorder,SNOMED,Valid,Standard
4015506,208579006,"Closed fracture distal femur, medial condyle",Disorder,SNOMED,Valid,Standard
4002465,204731006,Imperforate anus,Disorder,SNOMED,Valid,Non-standard
372613,80935004,Flaccid hemiplegia,Disorder,SNOMED,Valid,Standard
37208032,351501000119100,Neoplasm of uncertain behavior of left ovary,Disorder,SNOMED,Valid,Standard
37109249,27631000146108,Dissection of aortic arch,Disorder,SNOMED,Valid,Standard
36713097,318181000119102,Tendinitis of right posterior tibial tendon,Disorder,SNOMED,Valid,Standard
313006,82458004,Congenital stenosis of mitral valve,Disorder,SNOMED,Valid,Standard
192978,199916005,First degree perineal tear during delivery - delivered,Disorder,SNOMED,Valid,Non-standard
135766,93142004,Leukemia in remission,Disorder,SNOMED,Valid,Standard
76835,2651006,Closed traumatic dislocation of elbow joint,Disorder,SNOMED,Valid,Standard
764596,457211000124102,Lump in lower inner quadrant of left breast,Clinical Finding,SNOMED,Valid,Standard
762372,337221000119102,Hordeolum externum of upper eyelid of left eye,Disorder,SNOMED,Valid,Standard
443917,50248002,Traumatic amputation of finger without complication,Disorder,SNOMED,Valid,Standard
439255,191625000,"Bipolar affective disorder, currently manic, in full remission",Disorder,SNOMED,Valid,Non-standard
437744,95868006,Heat exhaustion,Disorder,SNOMED,Valid,Standard
437580,18099001,Retropharyngeal abscess,Disorder,SNOMED,Valid,Standard
4341234,235651006,Gastric erosion,Disorder,SNOMED,Valid,Standard
432522,72284000,Transfusion reaction due to serum protein reaction,Disorder,SNOMED,Valid,Standard
4319334,95468000,Congenital bronchomalacia,Disorder,SNOMED,Valid,Standard
4299558,402644006,Acneiform eruption,Disorder,SNOMED,Valid,Standard
4269493,63412003,Major depression in full remission,Disorder,SNOMED,Valid,Standard
42539549,735588005,Uncomplicated allergic asthma,Disorder,SNOMED,Valid,Standard
4250506,73383004,Drug-related alopecia,Disorder,SNOMED,Valid,Standard
4214970,392611002,Finding of gastrointestinal tract gas,Clinical Finding,SNOMED,Valid,Standard
4191708,394896005,Change in skin lesion,Clinical Finding,SNOMED,Valid,Standard
4191652,373909009,Choking sensation,Clinical Finding,SNOMED,Valid,Standard
4155189,283517004,Puncture wound of hand,Disorder,SNOMED,Valid,Standard
4154699,371050006,Traumatic intracranial subdural hematoma with brief loss of consciousness,Disorder,SNOMED,Valid,Standard
4154093,315608004,Cardiomyopathy in Duchenne muscular dystrophy,Disorder,SNOMED,Valid,Standard
4151675,283508004,Puncture wound of neck,Disorder,SNOMED,Valid,Standard
4142899,33719002,Subcutaneous rheumatoid nodule,Disorder,SNOMED,Valid,Standard
4137952,32000005,Difficulty using verbal communication,Clinical Finding,SNOMED,Valid,Standard
4108730,253610004,Unicuspid aortic valve,Disorder,SNOMED,Valid,Standard
4041673,230192003,Limbic encephalitis,Disorder,SNOMED,Valid,Standard
4030040,237494009,Diffuse goiter,Disorder,SNOMED,Valid,Standard
4001471,202888004,Anterior tibial stress syndrome,Disorder,SNOMED,Valid,Standard
381570,76201007,Mechanical ptosis,Disorder,SNOMED,Valid,Standard
377842,129606007,Frontal lobe syndrome,Disorder,SNOMED,Valid,Standard
37116441,733150001,Diverticulitis of small intestine with perforation and abscess,Disorder,SNOMED,Valid,Standard
36716163,722070009,Excessive skin and subcutaneous tissue,Disorder,SNOMED,Valid,Standard
36713625,718539004,Injury of rotator cuff,Disorder,SNOMED,Valid,Standard
36712703,10761341000119105,Preterm labor without delivery,Clinical Finding,SNOMED,Valid,Standard
315116,6956001,Injury of carotid artery,Disorder,SNOMED,Valid,Standard
253717,94515004,Metastatic malignant neoplasm to respiratory tract,Disorder,SNOMED,Valid,Non-standard
201675,28770003,"Polycystic kidney disease, infantile type",Disorder,SNOMED,Valid,Standard
141475,62537000,Partial thickness burn of foot,Disorder,SNOMED,Valid,Standard
762247,305561000119105,Contracture of right knee joint,Disorder,SNOMED,Valid,Standard
45772672,73521000119108,Closed fracture of medial wall of orbit,Disorder,SNOMED,Valid,Standard
44783305,699376002,Lip swelling,Clinical Finding,SNOMED,Valid,Standard
443519,408850009,Retinopathy of prematurity stage 4 - subtotal retinal detachment,Disorder,SNOMED,Valid,Standard
441593,111289009,Arteriovenous fistula of pulmonary vessels,Disorder,SNOMED,Valid,Standard
440518,70173007,5p partial monosomy syndrome,Disorder,SNOMED,Valid,Standard
438962,111854002,Herpes simplex with complication,Disorder,SNOMED,Valid,Non-standard
436702,57138009,Pseudopapilledema,Disorder,SNOMED,Valid,Standard
436673,71103003,Chronic residual schizophrenia,Disorder,SNOMED,Valid,Standard
436108,30041005,Acute angle-closure glaucoma,Disorder,SNOMED,Valid,Standard
436043,109823006,Overlapping malignant neoplasm of tongue,Disorder,SNOMED,Valid,Standard
4267892,6180003,Complete left bundle branch block,Disorder,SNOMED,Valid,Standard
42538935,762957002,Perioperative hemorrhage,Disorder,SNOMED,Valid,Standard
4221468,420648005,Leakage from urinary catheter,Disorder,SNOMED,Valid,Standard
4184849,413445002,Adenocarcinoma of appendix,Disorder,SNOMED,Valid,Standard
4182398,5441008,Tinea capitis,Disorder,SNOMED,Valid,Standard
4102113,300852003,Mass of cardiovascular structure,Clinical Finding,SNOMED,Valid,Standard
4099350,189176002,Infectious disease of genitourinary system,Disorder,SNOMED,Valid,Standard
4085345,248044002,Disruptive behavior,Clinical Finding,SNOMED,Valid,Standard
4063570,201256000,Traumatic leg ulcer,Disorder,SNOMED,Valid,Non-standard
40602337,51485001,Congenital coloboma of iris,Disorder,SNOMED,Valid,Standard
4058580,161892003,Backache with radiating pain,Clinical Finding,SNOMED,Valid,Standard
4047635,230227009,Early onset cerebellar ataxia,Disorder,SNOMED,Valid,Standard
4047269,229844004,Deformity of foot,Clinical Finding,SNOMED,Valid,Standard
4039212,11806006,Separation anxiety disorder of childhood,Disorder,SNOMED,Valid,Standard
4029274,238124008,Zinc deficiency,Disorder,SNOMED,Valid,Standard
376028,42448002,Herpes zoster keratoconjunctivitis,Disorder,SNOMED,Valid,Standard
36717034,300161000119106,Disorder of connective tissue co-occurrent and due to systemic disease,Disorder,SNOMED,Valid,Standard
35622279,763666008,Splenic marginal zone B-cell lymphoma,Disorder,SNOMED,Valid,Standard
765521,305511000119107,Contracture of joint of right ankle,Disorder,SNOMED,Valid,Standard
762078,290251000119106,Meralgia paresthetica of left leg,Disorder,SNOMED,Valid,Standard
46270368,290761000119103,Status epilepticus due to refractory simple partial epilepsy,Disorder,SNOMED,Valid,Non-standard
46269890,1085931000119108,Intestinal obstruction due to Crohn's disease,Disorder,SNOMED,Valid,Standard
438559,439856008,Abnormal vaginal Papanicolaou smear,Clinical Finding,SNOMED,Valid,Standard
435315,81996005,Torsion of testis,Disorder,SNOMED,Valid,Standard
4335879,231812008,Floppy lid syndrome,Disorder,SNOMED,Valid,Standard
42872411,251000119105,"Severe major depression, single episode",Disorder,SNOMED,Valid,Standard
4276801,64910008,Disorder of testis,Disorder,SNOMED,Valid,Standard
4194597,314664008,Dislocation of hand joint,Disorder,SNOMED,Valid,Standard
4186392,414786004,Murmur,Clinical Finding,SNOMED,Valid,Standard
4111356,285421005,IgG myeloma,Disorder,SNOMED,Valid,Standard
4095756,188244007,Malignant neoplasm of neck of urinary bladder,Disorder,SNOMED,Valid,Standard
4066163,17329003,Ureteric colic,Clinical Finding,SNOMED,Valid,Standard
4057246,18260003,Postpartum psychosis,Disorder,SNOMED,Valid,Standard
4055082,211741003,Physiologically young for age,Clinical Finding,SNOMED,Valid,Standard
4043672,129135003,Injury of nerve of upper extremity,Disorder,SNOMED,Valid,Standard
4035438,239846006,Gout caused by lead,Disorder,SNOMED,Valid,Standard
4032466,14852000,Myringitis,Disorder,SNOMED,Valid,Standard
37397341,717780007,Monoclonal B-cell lymphocytosis,Disorder,SNOMED,Valid,Standard
201121,205016000,Malformation of urachus,Disorder,SNOMED,Valid,Standard
198870,82368005,Transitory ileus of newborn,Disorder,SNOMED,Valid,Standard
197924,197391003,Bile duct calculus with acute cholecystitis and obstruction,Disorder,SNOMED,Valid,Standard
81707,9808005,Closed fracture of cuboid bone of foot,Disorder,SNOMED,Valid,Standard
76798,17718000,Ostium primum defect,Disorder,SNOMED,Valid,Standard
46270108,14040001000004109,Uncontrolled pain,Clinical Finding,SNOMED,Valid,Standard
46269878,1085801000119106,Abscess of intestine co-occurrent and due to Crohn's disease of small and large intestine,Disorder,SNOMED,Valid,Standard
441906,12068006,Prolapse of urethra,Disorder,SNOMED,Valid,Standard
435651,441088002,Atypical squamous cells on cervical Papanicolaou smear cannot exclude high grade squamous intraepithelial lesion,Clinical Finding,SNOMED,Valid,Standard
4339544,88318005,Rheumatic tricuspid valve stenosis,Disorder,SNOMED,Valid,Standard
432910,31053003,Disorder of lacrimal system,Disorder,SNOMED,Valid,Standard
4319324,95415006,Polymyalgia,Disorder,SNOMED,Valid,Standard
4312400,424010006,Tendinitis of hip,Disorder,SNOMED,Valid,Standard
4306242,165631003,Serum iron level outside reference range,Clinical Finding,SNOMED,Valid,Standard
4266842,62718007,Dribbling from mouth,Clinical Finding,SNOMED,Valid,Standard
4218638,417726009,MRI of lumbar spine abnormal,Clinical Finding,SNOMED,Valid,Standard
4138285,263130004,Sprain of thumb,Disorder,SNOMED,Valid,Standard
4132614,278692007,Aspiration into lower respiratory tract,Clinical Finding,SNOMED,Valid,Standard
4126305,236424009,Acute renal impairment,Disorder,SNOMED,Valid,Standard
4113455,253900005,Congenital posterior urethral valves,Disorder,SNOMED,Valid,Standard
4101641,299576008,Finding of joint of toe,Clinical Finding,SNOMED,Valid,Standard
4100985,191128004,Iron deficiency anemia due to dietary causes,Disorder,SNOMED,Valid,Standard
4081057,276883000,Peritoneal dialysis-associated peritonitis,Disorder,SNOMED,Valid,Standard
4080580,277890004,Toe swelling,Clinical Finding,SNOMED,Valid,Standard
4079742,239834007,Pyrophosphate arthritis,Disorder,SNOMED,Valid,Standard
40492507,448952004,Infiltrating duct carcinoma of female breast,Disorder,SNOMED,Valid,Non-standard
40484551,442701004,Atherosclerosis of nonautologous biological bypass graft of limb,Disorder,SNOMED,Valid,Standard
